asset_id,timestamp,cycle,structural_drift_score,composite_instability,trend,phase,risk_level,estimated_rul,operator_message,structural_analysis_available
unit_003,2025-01-01T00:50:00+00:00,50,1.4215,2323.9193,unstable,unstable,HIGH,364,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T00:51:00+00:00,51,1.6681,1718.3136,unstable,unstable,HIGH,363,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T00:52:00+00:00,52,0.6227,1996.1484,unstable,unstable,HIGH,362,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T00:53:00+00:00,53,0.8042,1615.0762,unstable,unstable,HIGH,361,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T00:54:00+00:00,54,1.9711,1167.0379,unstable,unstable,HIGH,360,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T00:55:00+00:00,55,1.0809,1280.8256,unstable,unstable,HIGH,359,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T00:56:00+00:00,56,1.5628,1546.5926,unstable,unstable,HIGH,358,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T00:57:00+00:00,57,1.0701,1636.4779,unstable,unstable,HIGH,357,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T00:58:00+00:00,58,0.9578,1276.7843,unstable,unstable,HIGH,356,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T00:59:00+00:00,59,0.9528,1286.3259,unstable,unstable,HIGH,355,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:00:00+00:00,60,2.2945,972.0196,unstable,unstable,HIGH,354,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:01:00+00:00,61,2.1986,942.7327,unstable,unstable,HIGH,353,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:02:00+00:00,62,2.2281,1134.4236,unstable,unstable,HIGH,352,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:03:00+00:00,63,2.2561,1113.8129,unstable,unstable,HIGH,351,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:04:00+00:00,64,2.2558,1116.2727,unstable,unstable,HIGH,350,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:05:00+00:00,65,2.2573,1116.4154,unstable,unstable,HIGH,349,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:06:00+00:00,66,2.0073,1341.7669,unstable,unstable,HIGH,348,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:07:00+00:00,67,1.9801,1328.7758,unstable,unstable,HIGH,347,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:08:00+00:00,68,2.0964,1516.6279,unstable,unstable,HIGH,346,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:09:00+00:00,69,1.6085,1569.3793,unstable,unstable,HIGH,345,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:10:00+00:00,70,0.701,1517.6167,unstable,unstable,HIGH,344,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:11:00+00:00,71,0.6045,1603.3894,unstable,unstable,HIGH,343,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:12:00+00:00,72,8.9121,1100.0826,unstable,unstable,HIGH,342,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:13:00+00:00,73,8.7165,1099.9777,unstable,unstable,HIGH,341,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:14:00+00:00,74,7.6997,1098.2239,unstable,unstable,HIGH,340,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:15:00+00:00,75,8.1976,1167.8492,unstable,unstable,HIGH,339,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:16:00+00:00,76,2.1724,1175.2063,unstable,unstable,HIGH,338,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:17:00+00:00,77,0.9618,1638.2187,unstable,unstable,HIGH,337,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:18:00+00:00,78,0.9528,1634.4365,unstable,unstable,HIGH,336,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:19:00+00:00,79,0.6473,2020.2986,unstable,unstable,HIGH,335,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:20:00+00:00,80,1.4202,2346.0226,unstable,unstable,HIGH,334,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:21:00+00:00,81,0.9682,2395.0454,unstable,unstable,HIGH,333,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:22:00+00:00,82,1.1324,2229.2559,unstable,unstable,HIGH,332,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:23:00+00:00,83,1.1373,2229.2913,unstable,unstable,HIGH,331,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:24:00+00:00,84,0.8306,2076.8366,unstable,unstable,HIGH,330,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:25:00+00:00,85,1.8257,1565.3399,unstable,unstable,HIGH,329,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:26:00+00:00,86,1.5703,1552.7986,unstable,unstable,HIGH,328,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:27:00+00:00,87,1.5882,1228.4191,unstable,unstable,HIGH,327,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:28:00+00:00,88,4.295,601.9902,unstable,unstable,HIGH,326,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:29:00+00:00,89,2.305,817.65,unstable,unstable,HIGH,325,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:30:00+00:00,90,7.1638,528.0267,unstable,unstable,HIGH,324,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:31:00+00:00,91,5.9099,527.9921,unstable,unstable,HIGH,323,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:32:00+00:00,92,2.3105,816.3151,unstable,unstable,HIGH,322,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:33:00+00:00,93,2.2996,814.8507,unstable,unstable,HIGH,321,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:34:00+00:00,94,2.3027,814.794,unstable,unstable,HIGH,320,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:35:00+00:00,95,2.0723,802.8036,unstable,unstable,HIGH,319,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:36:00+00:00,96,1.2677,954.8328,unstable,unstable,HIGH,318,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:37:00+00:00,97,2.0769,802.1709,unstable,unstable,HIGH,317,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:38:00+00:00,98,2.0689,811.9501,unstable,unstable,HIGH,316,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:39:00+00:00,99,2.245,1113.966,unstable,unstable,HIGH,315,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:40:00+00:00,100,1.4021,887.161,unstable,unstable,HIGH,314,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:41:00+00:00,101,0.9725,958.5044,unstable,unstable,HIGH,313,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:42:00+00:00,102,1.2307,1247.238,unstable,unstable,HIGH,312,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:43:00+00:00,103,2.1944,1157.2102,unstable,unstable,HIGH,311,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:44:00+00:00,104,1.0374,1259.5117,unstable,unstable,HIGH,310,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:45:00+00:00,105,1.8676,1182.6581,unstable,unstable,HIGH,309,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:46:00+00:00,106,1.2848,1263.96,unstable,unstable,HIGH,308,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T01:47:00+00:00,107,8.3,622.4962,unstable,unstable,HIGH,307,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:48:00+00:00,108,8.3308,622.4865,unstable,unstable,HIGH,306,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:49:00+00:00,109,8.2466,709.0702,unstable,unstable,HIGH,305,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:50:00+00:00,110,2.9681,912.2164,unstable,unstable,HIGH,304,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:51:00+00:00,111,3.0682,865.4911,unstable,unstable,HIGH,303,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:52:00+00:00,112,1.8649,964.1028,unstable,unstable,HIGH,302,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:53:00+00:00,113,1.9082,927.9207,unstable,unstable,HIGH,301,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:54:00+00:00,114,1.6857,910.623,unstable,unstable,HIGH,300,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:55:00+00:00,115,3.0206,745.3383,unstable,unstable,HIGH,299,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:56:00+00:00,116,4.7002,858.7619,unstable,unstable,HIGH,298,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:57:00+00:00,117,3.4304,1055.1158,unstable,unstable,HIGH,297,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T01:58:00+00:00,118,2.9268,853.463,unstable,unstable,HIGH,296,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T01:59:00+00:00,119,0.8501,1254.1555,unstable,unstable,HIGH,295,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:00:00+00:00,120,0.4652,1543.5627,unstable,unstable,HIGH,294,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:01:00+00:00,121,1.7054,1967.6084,unstable,unstable,HIGH,293,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:02:00+00:00,122,2.8946,2204.8438,unstable,unstable,HIGH,292,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:03:00+00:00,123,2.4482,2252.4128,unstable,unstable,HIGH,291,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:04:00+00:00,124,1.6853,1584.2652,unstable,unstable,HIGH,290,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:05:00+00:00,125,1.6821,1584.2836,unstable,unstable,HIGH,289,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:06:00+00:00,126,1.9888,1725.5029,unstable,unstable,HIGH,288,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:07:00+00:00,127,2.6034,2275.9678,unstable,unstable,HIGH,287,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:08:00+00:00,128,2.7576,2412.316,unstable,unstable,HIGH,286,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:09:00+00:00,129,1.2057,2070.4649,unstable,unstable,HIGH,285,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:10:00+00:00,130,1.2566,1759.2612,unstable,unstable,HIGH,284,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:11:00+00:00,131,2.6375,2071.7579,unstable,unstable,HIGH,283,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:12:00+00:00,132,1.5145,1939.5183,unstable,unstable,HIGH,282,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:13:00+00:00,133,1.74,1953.1487,unstable,unstable,HIGH,281,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:14:00+00:00,134,5.6499,1112.3105,unstable,unstable,HIGH,280,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:15:00+00:00,135,5.6694,1111.0391,unstable,unstable,HIGH,279,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:16:00+00:00,136,5.5421,1027.3836,unstable,unstable,HIGH,278,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:17:00+00:00,137,1.4663,1780.1995,unstable,unstable,HIGH,277,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:18:00+00:00,138,2.201,1625.8092,unstable,unstable,HIGH,276,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:19:00+00:00,139,2.7206,1515.3928,unstable,unstable,HIGH,275,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:20:00+00:00,140,2.1877,1624.1259,unstable,unstable,HIGH,274,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:21:00+00:00,141,2.7243,1515.2663,unstable,unstable,HIGH,273,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:22:00+00:00,142,2.7555,1515.2482,unstable,unstable,HIGH,272,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:23:00+00:00,143,2.7448,1517.5962,unstable,unstable,HIGH,271,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:24:00+00:00,144,2.0172,1721.8842,unstable,unstable,HIGH,270,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:25:00+00:00,145,9.2217,1023.4472,unstable,unstable,HIGH,269,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:26:00+00:00,146,2.0136,1728.2248,unstable,unstable,HIGH,268,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:27:00+00:00,147,1.5141,1935.2476,unstable,unstable,HIGH,267,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:28:00+00:00,148,1.2697,1752.0686,unstable,unstable,HIGH,266,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:29:00+00:00,149,2.4042,2037.3395,unstable,unstable,HIGH,265,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:30:00+00:00,150,4.1238,1910.6611,unstable,unstable,HIGH,264,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:31:00+00:00,151,1.9954,1355.635,unstable,unstable,HIGH,263,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:32:00+00:00,152,0.8425,1526.5424,unstable,unstable,HIGH,262,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:33:00+00:00,153,8.2904,922.5765,unstable,unstable,HIGH,261,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:34:00+00:00,154,7.4026,808.6383,unstable,unstable,HIGH,260,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:35:00+00:00,155,6.7353,821.831,unstable,unstable,HIGH,259,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:36:00+00:00,156,6.3373,760.6164,unstable,unstable,HIGH,258,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:37:00+00:00,157,10.9273,186.6926,unstable,unstable,HIGH,257,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:38:00+00:00,158,14.6034,8.9113,unstable,unstable,HIGH,256,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:39:00+00:00,159,13.8738,8.8705,unstable,unstable,HIGH,255,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:40:00+00:00,160,14.5286,10.9722,unstable,unstable,HIGH,254,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:41:00+00:00,161,14.2451,8.7952,unstable,unstable,HIGH,253,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:42:00+00:00,162,5.6192,267.067,unstable,unstable,HIGH,252,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:43:00+00:00,163,7.3136,811.9696,unstable,unstable,HIGH,251,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:44:00+00:00,164,7.6016,810.6651,unstable,unstable,HIGH,250,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:45:00+00:00,165,8.3184,788.9099,unstable,unstable,HIGH,249,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:46:00+00:00,166,9.3254,831.8098,unstable,unstable,HIGH,248,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:47:00+00:00,167,0.6735,1313.5776,unstable,unstable,HIGH,247,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:48:00+00:00,168,0.844,1339.1596,unstable,unstable,HIGH,246,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:49:00+00:00,169,0.8469,1338.0913,unstable,unstable,HIGH,245,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:50:00+00:00,170,0.788,1663.2589,unstable,unstable,HIGH,244,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:51:00+00:00,171,0.7968,1670.2867,unstable,unstable,HIGH,243,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:52:00+00:00,172,0.8687,2057.1399,unstable,unstable,HIGH,242,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:53:00+00:00,173,1.749,2390.7569,unstable,unstable,HIGH,241,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:54:00+00:00,174,1.1263,2226.8332,unstable,unstable,HIGH,240,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:55:00+00:00,175,1.0868,2379.85,unstable,unstable,HIGH,239,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T02:56:00+00:00,176,2.2554,2596.6562,unstable,unstable,HIGH,238,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:57:00+00:00,177,3.3329,2437.827,unstable,unstable,HIGH,237,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T02:58:00+00:00,178,2.9086,2212.2903,unstable,unstable,HIGH,236,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T02:59:00+00:00,179,2.9099,2209.9102,unstable,unstable,HIGH,235,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:00:00+00:00,180,2.1138,1530.0202,unstable,unstable,HIGH,234,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:01:00+00:00,181,9.333,849.4672,unstable,unstable,HIGH,233,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:02:00+00:00,182,9.6521,854.4164,unstable,unstable,HIGH,232,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:03:00+00:00,183,1.1804,1460.6271,unstable,unstable,HIGH,231,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:04:00+00:00,184,0.8417,1220.017,unstable,unstable,HIGH,230,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:05:00+00:00,185,1.0995,1604.8886,unstable,unstable,HIGH,229,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:06:00+00:00,186,1.4372,1770.3566,unstable,unstable,HIGH,228,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:07:00+00:00,187,4.5047,1038.4209,unstable,unstable,HIGH,227,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:08:00+00:00,188,17.4438,670.3353,unstable,unstable,HIGH,226,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:09:00+00:00,189,18.5458,708.3891,unstable,unstable,HIGH,225,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:10:00+00:00,190,8.5398,1017.6212,unstable,unstable,HIGH,224,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:11:00+00:00,191,9.0816,938.3526,unstable,unstable,HIGH,223,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:12:00+00:00,192,9.2891,1013.0151,unstable,unstable,HIGH,222,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:13:00+00:00,193,3.9291,1262.1252,unstable,unstable,HIGH,221,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:14:00+00:00,194,3.9263,1264.6877,unstable,unstable,HIGH,220,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:15:00+00:00,195,3.4979,1260.1974,unstable,unstable,HIGH,219,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:16:00+00:00,196,3.0776,1254.4205,unstable,unstable,HIGH,218,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:17:00+00:00,197,0.9878,1620.0598,unstable,unstable,HIGH,217,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:18:00+00:00,198,1.3734,1543.1976,unstable,unstable,HIGH,216,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:19:00+00:00,199,1.3849,1543.6389,unstable,unstable,HIGH,215,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:20:00+00:00,200,0.7006,1632.3674,unstable,unstable,HIGH,214,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:21:00+00:00,201,0.8629,1938.3823,unstable,unstable,HIGH,213,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:22:00+00:00,202,1.2637,1585.2991,unstable,unstable,HIGH,212,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:23:00+00:00,203,0.8178,1660.8111,unstable,unstable,HIGH,211,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:24:00+00:00,204,0.4126,1645.5642,unstable,unstable,HIGH,210,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:25:00+00:00,205,1.1732,1289.5831,unstable,unstable,HIGH,209,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:26:00+00:00,206,1.0825,1649.8395,unstable,unstable,HIGH,208,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:27:00+00:00,207,1.6225,1918.9436,unstable,unstable,HIGH,207,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:28:00+00:00,208,2.8851,1383.7691,unstable,unstable,HIGH,206,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:29:00+00:00,209,2.8822,1437.6948,unstable,unstable,HIGH,205,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:30:00+00:00,210,3.966,1555.8175,unstable,unstable,HIGH,204,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:31:00+00:00,211,5.7512,1366.9991,unstable,unstable,HIGH,203,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:32:00+00:00,212,6.6876,1186.7743,unstable,unstable,HIGH,202,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:33:00+00:00,213,1.7208,1884.9381,unstable,unstable,HIGH,201,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:34:00+00:00,214,1.7243,1882.8443,unstable,unstable,HIGH,200,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:35:00+00:00,215,1.1041,2039.7634,unstable,unstable,HIGH,199,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:36:00+00:00,216,0.6185,1554.5955,unstable,unstable,HIGH,198,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:37:00+00:00,217,0.6194,1554.1677,unstable,unstable,HIGH,197,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:38:00+00:00,218,0.5902,1574.1147,unstable,unstable,HIGH,196,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:39:00+00:00,219,1.6529,1418.7286,unstable,unstable,HIGH,195,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:40:00+00:00,220,3.4631,1189.4254,unstable,unstable,HIGH,194,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:41:00+00:00,221,3.8203,1030.4673,unstable,unstable,HIGH,193,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:42:00+00:00,222,3.8247,1034.3083,unstable,unstable,HIGH,192,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:43:00+00:00,223,5.4076,1429.9326,unstable,unstable,HIGH,191,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:44:00+00:00,224,5.4699,1755.7326,unstable,unstable,HIGH,190,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:45:00+00:00,225,2.8611,1702.2484,unstable,unstable,HIGH,189,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:46:00+00:00,226,2.2886,1528.5086,unstable,unstable,HIGH,188,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:47:00+00:00,227,1.5381,1948.751,unstable,unstable,HIGH,187,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:48:00+00:00,228,1.7328,2014.2198,unstable,unstable,HIGH,186,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:49:00+00:00,229,1.7336,2020.6538,unstable,unstable,HIGH,185,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:50:00+00:00,230,1.0634,1714.1699,unstable,unstable,HIGH,184,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:51:00+00:00,231,0.8876,1341.6296,unstable,unstable,HIGH,183,System appears stable based on current heuristic interpretation.,True
unit_003,2025-01-01T03:52:00+00:00,232,5.5352,840.8061,unstable,unstable,HIGH,182,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:53:00+00:00,233,5.6162,838.8828,unstable,unstable,HIGH,181,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:54:00+00:00,234,6.6297,805.7206,unstable,unstable,HIGH,180,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:55:00+00:00,235,1.7159,919.5602,unstable,unstable,HIGH,179,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:56:00+00:00,236,2.9383,866.5319,unstable,unstable,HIGH,178,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T03:57:00+00:00,237,6.6971,695.6201,unstable,unstable,HIGH,177,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:58:00+00:00,238,6.8941,703.1081,unstable,unstable,HIGH,176,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T03:59:00+00:00,239,7.0009,991.832,unstable,unstable,HIGH,175,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:00:00+00:00,240,9.0916,790.6896,unstable,unstable,HIGH,174,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:01:00+00:00,241,8.6807,790.1178,unstable,unstable,HIGH,173,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:02:00+00:00,242,9.1066,791.4476,unstable,unstable,HIGH,172,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:03:00+00:00,243,5.0974,693.7075,unstable,unstable,HIGH,171,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:04:00+00:00,244,5.0186,690.7955,unstable,unstable,HIGH,170,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T04:05:00+00:00,245,1.6736,1231.8068,unstable,unstable,HIGH,169,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T04:06:00+00:00,246,1.6777,1233.3472,unstable,unstable,HIGH,168,Drift is elevated. Monitor closely for trend continuation.,True
