"unit_id","n_cycles","warning_cycle","lead_time_cycles","false_positive","n_operating_conditions","primary_operating_condition","operating_conditions_present","mean_raw_drift","mean_ema_drift","max_raw_drift","max_ema_drift","quantum_peak","quantum_mean","quantum_variance","information_peak","information_mean","information_variance","free_energy_peak","free_energy_mean","free_energy_variance","topological_peak","topological_mean","topological_variance","algorithmic_peak","algorithmic_mean","algorithmic_variance","inferred_fault_mode","fault_mode_confidence","dominant_component","lead_time_by_condition","component_by_condition","degradation_trajectory","trajectory_variance"
100,261,136,99,False,2,1,"[np.int64(1), np.int64(2)]",0.2802398934630027,0.27661417587663345,0.7440084898556932,0.5552821738349178,0.42682993263683067,0.22902054173883477,0.01019395003284552,1.0,0.2796934865900383,0.20146504014914643,0.9434491928525223,0.2559025381728033,0.16869273532323445,0.9500955755376224,0.5625538528517848,0.1614281600737701,0.5393457943925235,0.060467737315143065,0.014162340344407687,"HPC_like",0.7442085639765061,"quantum","{np.int64(1): 97.0, np.int64(2): 99.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009607987862110324
101,260,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3042643227384943,0.30047687124294,0.726987762290803,0.5841712396568735,0.4191245597077624,0.22254143297153972,0.009614021015788515,1.0,0.3,0.20999999999999996,0.9086041775359277,0.26375626675127806,0.16253524569128616,0.945344393361319,0.6962805638288861,0.11778844021362446,0.5587962962962962,0.05308554922443809,0.015076133947543098,"HPC_like",0.7832963700408853,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007794383352995654
102,194,156,19,False,2,1,"[np.int64(1), np.int64(2)]",0.27790651535099675,0.28013530798580116,0.6762536542070758,0.5402887212485779,0.382430215077575,0.21933126826428226,0.007019961164246417,1.0,0.31443298969072164,0.21556488468487617,0.8830570632087421,0.27278087736928036,0.16227482546848168,0.9272586160950566,0.48813012956815316,0.10412856817757749,0.536771844660194,0.057231925399526214,0.016654702661304102,"HPC_like",0.7437156425972317,"topological","{np.int64(1): 14.0, np.int64(2): 19.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.0073058129113852096
103,224,114,88,False,2,1,"[np.int64(1), np.int64(2)]",0.3082466124896714,0.31124115665347996,0.7769673957933622,0.5458646555835507,0.49757547221720355,0.24414170465113205,0.016050961507713773,1.0,0.29017857142857145,0.20597496811224494,0.9474305164187669,0.2714305318227227,0.18024237304284194,0.9660881583451302,0.6808375787925394,0.1269045842235462,0.4761290322580645,0.060477150537634396,0.0133955995493389,"HPC_like",0.7612021825232926,"quantum","{np.int64(1): 88.0, np.int64(2): 87.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008344678179187813
104,203,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.30448492813798345,0.30604145686186496,0.754171868439751,0.511810756696282,0.4519330073828418,0.22927058574477152,0.012636811962937344,1.0,0.33004926108374383,0.2211167463418186,0.9113589474060577,0.2896533463236883,0.17056321858880136,0.9319599329416602,0.592473063717406,0.11074726727524357,0.5505747126436782,0.06389808321267469,0.017143967173959065,"HPC_like",0.7588460632984982,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00893714136487285
105,170,46,107,False,2,1,"[np.int64(1), np.int64(2)]",0.31078611108692744,0.30454275704765915,0.7245050904005986,0.5635548463882107,0.45733498264086925,0.24461675841555458,0.009668745517063483,1.0,0.28823529411764703,0.20515570934256055,0.9757341362916795,0.2647021262903133,0.1738197046940544,0.9619643073498421,0.7098964521867196,0.09376442267197359,0.517142857142857,0.05917366946778708,0.01674849610112151,"HPC_like",0.7666600708503319,"quantum","{np.int64(1): 106.0, np.int64(2): 107.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007694284135349535
106,266,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.30987067366766524,0.3126193888983949,0.748619970896331,0.5364252875403281,0.4089481245398407,0.22553837180099978,0.009145925325298433,1.0,0.2894736842105263,0.2056786703601108,0.9318866111334647,0.26111502923848157,0.16747833462325573,0.9255740909820505,0.739616759038725,0.07158429025043721,0.6121155638397017,0.06675221371228633,0.01693604306454945,"HPC_like",0.7787991660611219,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008142818763304258
107,183,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.26115991617784967,0.257018792521501,0.6743611382946909,0.5277632533512542,0.39137210148198126,0.2279068312085433,0.008479888024595225,1.0,0.3442622950819672,0.22574576726686377,0.8910303638960917,0.30020345452747266,0.1717671444110394,0.873838031962858,0.27132554654704777,0.05399565061789431,0.46122448979591857,0.05982770157243232,0.013146092802060035,"HPC_like",0.6814708226740085,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'information'}","stepped",0.008901040348244762
108,304,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.29169865587216776,0.29179705495516756,0.7487016397414644,0.5560338083566592,0.41142240499054344,0.22551934997165818,0.011356495175776311,1.0,0.3059210526315789,0.21233336218836563,0.9427503227094695,0.26856489408314904,0.1641952577854774,0.9957272645787576,0.5850127907032668,0.12894537251156704,0.5777960526315791,0.060976903006556955,0.014436571573419158,"HPC_like",0.7566766350925345,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008677380325776845
109,325,192,101,False,2,1,"[np.int64(1), np.int64(2)]",0.32334804091322805,0.32091729670085417,0.7953711054717659,0.5929294617145522,0.4852739287526692,0.2404003080760981,0.012963763028577895,1.0,0.28307692307692306,0.2029443786982249,0.9624031702336171,0.2615564711303789,0.1735438566448642,0.989383679831528,0.8144937939256061,0.06996777874938413,0.6018489984591678,0.0597335440625117,0.015637497154635357,"HPC_like",0.7852666015658545,"topological","{np.int64(1): 100.0, np.int64(2): 101.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00804636276401009
110,186,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.29244815758138365,0.2900030386877684,0.6953941859128503,0.5272308701443003,0.3932866498144548,0.2172227491210428,0.009208245420711228,1.0,0.2903225806451613,0.20603537981269512,0.9076078954294924,0.24911060432386725,0.15207845556337854,0.949226406665209,0.6564034246190861,0.12811823564041472,0.4999999999999999,0.06418053126144084,0.014838275472864539,"HPC_like",0.770868357532654,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008502552911088335
111,297,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.32186682549398304,0.32000775455505,0.7446021111894706,0.5729748457360933,0.40383006481141803,0.22711774799366768,0.00865488865326605,1.0,0.31313131313131315,0.2150800938679727,0.9080607815134719,0.2776925897687516,0.16918058748911582,0.9565032541331102,0.7580831426388058,0.09042926856982494,0.5985738255033557,0.06197683463483245,0.01613024810439572,"HPC_like",0.7874787460290438,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007682881890175038
112,340,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.27291121196674684,0.2756780281306781,0.7520906820709263,0.560606601239063,0.43384940288043716,0.2295893318693259,0.010727969016037611,1.0,0.2647058823529412,0.19463667820069208,0.9330018998339471,0.24289603741891339,0.16391146506715054,0.9544906413384142,0.557193352673788,0.10629225672053234,0.6107088989441932,0.056997314328629235,0.015451527042585941,"HPC_like",0.7414611669376188,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007751069727378474
113,184,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.29886013136012884,0.2968980672789363,0.6607460290286905,0.5202722619492669,0.34176995747460126,0.21751698322943686,0.006139218522472811,1.0,0.34782608695652173,0.22684310018903592,0.8860317837491629,0.2882753116372852,0.1564234615499719,0.9469299359275855,0.5545938458389339,0.08998461670166394,0.4475222363405336,0.05804375448870225,0.012852441406420848,"HPC_like",0.7660736337906159,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007633255638841909
114,161,64,81,False,2,1,"[np.int64(1), np.int64(2)]",0.3253255399812955,0.318910675085904,0.7730130493867652,0.6311002677388893,0.5075035815725583,0.2518625768979844,0.017785182332243202,1.0,0.3416149068322981,0.2249141622622584,0.955863095761299,0.31338905743447276,0.19118755894653894,0.9716391243056794,0.6413989268386744,0.1402595866692282,0.38621659634317873,0.054753896911299234,0.011070494408333766,"HPC_like",0.7622446742831547,"quantum","{np.int64(1): 44.0, np.int64(2): 81.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009489936609313123
115,131,48,70,False,2,1,"[np.int64(1), np.int64(2)]",0.35654839381569536,0.3485034396767123,0.7615268395935331,0.5948170304850992,0.5351057700240305,0.25708439286714485,0.019099861351828742,1.0,0.42748091603053434,0.24474098246022954,0.975649864773283,0.36334431917790455,0.18739032931820973,0.9817076002156128,0.6339070165980445,0.15775904071330432,0.3392857142857143,0.04797930622630731,0.009021937466469156,"HPC_like",0.7767475320666825,"quantum","{np.int64(1): 56.0, np.int64(2): 70.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009764854063291369
116,344,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.30202717567766696,0.2991596607089811,0.7374697268951733,0.5764258033086556,0.39559155741710683,0.22778829281145263,0.00907600437490974,1.0,0.29651162790697677,0.2085924824229313,0.9385862922207284,0.2625917113558719,0.16382846530529394,0.9682431825740787,0.6741593265608415,0.09714264534164112,0.5953250547845144,0.05920539602186367,0.014152417838979121,"HPC_like",0.7718042799708421,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.0071710307164510245
117,342,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.32567035602281624,0.32828601922365713,0.7537024182098494,0.573813932771634,0.4150768463854969,0.22885010469261347,0.01094367702357445,1.0,0.30409356725146197,0.2116206696077426,0.9328226371434581,0.27146823481058036,0.16873226563349472,0.9697088223070216,0.8072317957462795,0.045620846667883214,0.5644017725258494,0.05613516478108719,0.013490050627869626,"HPC_like",0.7959012394188516,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00830189421966458
118,543,331,158,False,2,1,"[np.int64(1), np.int64(2)]",0.3208886052908845,0.319940208988927,0.7554489620971163,0.6050387294332056,0.44387852348429935,0.23226984575866882,0.011813566792372082,1.0,0.30755064456721914,0.21296324559350718,0.9212539808202138,0.2777042083615803,0.17369002579453716,0.9686604213256463,0.7547731260559613,0.1012727678795987,0.7061981454367983,0.05563179840768815,0.01493416206275491,"HPC_like",0.7867751258324279,"topological","{np.int64(1): 152.0, np.int64(2): 158.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009231023214717289
119,187,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.275995853887918,0.2711416508408999,0.7186781363054122,0.5127439269031343,0.38882443886725687,0.2160636196184304,0.005604997482538449,1.0,0.29411764705882354,0.20761245674740478,0.9437784039440191,0.2475974666692518,0.14904711708479496,0.9459390462008975,0.548346428946537,0.1552371336378341,0.5144836272040302,0.05875898561852038,0.014997462302513675,"HPC_like",0.7540267776830781,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00675171941702943
120,177,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.26838356577116734,0.2753479757766695,0.7022777652313075,0.5485485784224775,0.39488122178646556,0.2237416492448215,0.00813058646484141,1.0,0.3220338983050847,0.2183280666475151,0.9047972548512772,0.2818548840186642,0.1674701110296575,0.9339901068705097,0.3846556383231839,0.13804508519473077,0.5229639519359144,0.06683273869239328,0.015692912380668122,"HPC_like",0.7086283973785369,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007865485607196581
121,194,123,52,False,2,1,"[np.int64(1), np.int64(2)]",0.3411231259200938,0.33805678104058196,0.7606918901741725,0.5822607870523347,0.42233360679752485,0.23728084147725576,0.013735618939249596,1.0,0.422680412371134,0.24402168136890212,0.9764112949808046,0.353971440073564,0.17550324964624084,0.9637981608527846,0.5819642849064857,0.15141852680587195,0.5189950980392157,0.06179839633447884,0.015291999800634183,"HPC_like",0.770596190065931,"topological","{np.int64(1): 24.0, np.int64(2): 52.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009747903168752193
122,174,73,84,False,2,1,"[np.int64(1), np.int64(2)]",0.2629949928701951,0.2547757802903156,0.7263279749401674,0.5287170068124909,0.5043063759203347,0.242732674831453,0.013250704580606617,1.0,0.27586206896551724,0.19976218787158145,0.9668827377388761,0.25698935962047953,0.1735606447489996,0.9031055926126008,0.42622193317442775,0.1455962183311008,0.4759358288770053,0.058785112791198,0.014406519874929443,"HPC_like",0.6995643185391534,"quantum","{np.int64(1): 61.0, np.int64(2): 84.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008227847537072121
123,226,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3025182699722875,0.29871313387752624,0.7452796231352059,0.5446644390120399,0.41617792422864464,0.2376320272091083,0.009994517613181157,1.0,0.3185840707964602,0.21708826063121622,0.9314093977045427,0.286884127162659,0.1761014409438258,0.9881145612657837,0.5949029361869432,0.16338067566583017,0.4401475237091676,0.04970378249866675,0.011318336587021293,"HPC_like",0.7607175632292549,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008634392314686263
124,170,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3484479605951355,0.3419283395982185,0.7246040727797779,0.6053998742098186,0.3768886823035832,0.23822824257782124,0.009996705406130051,1.0,0.38823529411764707,0.23750865051903114,0.9326648108397702,0.3314299206963768,0.17478962276015228,0.9362163558449075,0.7213066743897922,0.10801982704180665,0.4789972899728996,0.0543867899463308,0.014329186804014186,"HPC_like",0.7913107930788991,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007922575651580133
125,239,69,147,False,2,1,"[np.int64(1), np.int64(2)]",0.376339071293155,0.37298466686309734,0.7445593012591242,0.5750667940809224,0.42539524049391864,0.2532497761526982,0.013951785951315352,1.0,0.4309623430962343,0.24523380192923785,0.9860220172238925,0.3731019479855133,0.18746085704634838,0.9901522106588199,0.7409735755115352,0.08101719826666857,0.5129763130792998,0.06857126749454034,0.013112541098418667,"HPC_like",0.7845559540278825,"topological","{np.int64(1): 147.0, np.int64(2): 146.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009495228228350845
126,302,123,149,False,2,1,"[np.int64(1), np.int64(2)]",0.2984815334935335,0.2967863429103629,0.7391906252359761,0.5736917884316345,0.42128380550891886,0.22942682156973562,0.010629510493596433,1.0,0.28807947019867547,0.2050896890487259,0.9455882355071935,0.2604332260336885,0.1678725005713429,0.9482633718478825,0.6637129059061336,0.10581639346659927,0.554590570719603,0.05990038380286192,0.012653371756373698,"HPC_like",0.7668820880030048,"topological","{np.int64(1): 147.0, np.int64(2): 149.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008602378943985488
127,235,154,58,False,2,1,"[np.int64(1), np.int64(2)]",0.2893343385334883,0.28733264471079156,0.7596634277455949,0.5967660982865368,0.448133458328965,0.21988453846063047,0.010114043018408642,1.0,0.2680851063829787,0.1962154821186057,0.9303779685171997,0.23916813110465027,0.15641562710876447,0.9584440474403403,0.6748427021116895,0.13086595883021784,0.5289583333333334,0.07287668861870993,0.013726584889983262,"HPC_like",0.763078558884076,"quantum","{np.int64(1): 57.0, np.int64(2): 58.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007294543167063828
128,248,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3057826497584569,0.30239337889524653,0.745881731714981,0.5896054915152806,0.4051741856647909,0.2354852979854273,0.01065181030999352,1.0,0.31048387096774194,0.21408363683662857,0.9522409854498997,0.2792223777899694,0.17368040677585303,0.9696618107591018,0.6385091156058778,0.1415556914782838,0.5520710059171596,0.05895249722017712,0.014694258994388308,"HPC_like",0.7632053190895809,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00860313865183202
129,190,149,22,False,2,1,"[np.int64(1), np.int64(2)]",0.33219134301295594,0.32869098454511747,0.7961154873675024,0.5785443521306792,0.5282379714845928,0.2566830151339771,0.01854921824941495,1.0,0.32105263157894737,0.21797783933518008,0.9693821748033015,0.29807983560379775,0.1884247363249728,0.9531819863176542,0.7263692591311873,0.07227248281959994,0.5104477611940299,0.0635192458758838,0.015613798373178686,"HPC_like",0.7658696940916422,"topological","{np.int64(1): 12.0, np.int64(2): 22.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009173127273946478
130,166,61,89,False,2,1,"[np.int64(1), np.int64(2)]",0.32737249828500553,0.3282922851483792,0.7069789126776014,0.6008903833243414,0.43853728548340865,0.24611100140730532,0.01326469310013357,1.0,0.3493975903614458,0.22731891421106112,0.9617310851235056,0.30850036961976535,0.1815070826564719,0.9715219734825952,0.6601865922505349,0.13553368376898325,0.4599179206566347,0.054617375109191915,0.01399485936772336,"HPC_like",0.7704911134206641,"quantum","{np.int64(1): 56.0, np.int64(2): 89.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007594217892389795
131,370,108,225,False,2,1,"[np.int64(1), np.int64(2)]",0.32279491762079254,0.31976534872471535,0.7811189393870185,0.6044587453125423,0.461213938924114,0.23905832648034767,0.013454100185542628,1.0,0.3,0.20999999999999996,0.9445255548766622,0.2773206871290005,0.17946801257429199,0.9668722532177725,0.7651560945063202,0.09217700493219592,0.6202470830473575,0.0583986807494014,0.014921092033217214,"HPC_like",0.7817010515671932,"topological","{np.int64(1): 198.0, np.int64(2): 225.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008798640364523014
132,254,204,25,False,2,1,"[np.int64(1), np.int64(2)]",0.3764339098718726,0.37044088221949084,0.7859514828515295,0.6770211062319713,0.5032945772616876,0.25991296087140175,0.017649453409242635,1.0,0.44881889763779526,0.24738049476098953,0.9731270603441138,0.38388994056585907,0.1900611974960949,0.9838221355094201,0.6866954675635172,0.15039440815156152,0.5992307692307691,0.06472988953303914,0.01726317862759364,"HPC_like",0.777665824655901,"quantum","{np.int64(1): 23.0, np.int64(2): 25.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009411143534853153
133,489,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2980309171042949,0.29929111777408296,0.7612009638462298,0.6327202213789969,0.41791335928196033,0.22829316249294554,0.010239717295698808,1.0,0.294478527607362,0.20776092438556207,0.9364165135271043,0.2645112323303215,0.1676926819639021,0.9784585646681683,0.6520832907080334,0.12384793219710227,0.6056763925729444,0.05208596382301499,0.012632195650317863,"HPC_like",0.7714811560060842,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008244664031971199
134,247,115,108,False,2,1,"[np.int64(1), np.int64(2)]",0.29780991409996055,0.30185805835427537,0.7702991315838169,0.6234814515378837,0.438042261022491,0.2303118214993596,0.00999892878414813,1.0,0.25101214574898784,0.1880050484354768,0.933701448616393,0.23257454030979133,0.16140428360272868,0.9811790868888143,0.7539949699378636,0.08697532125493938,0.5698412698412698,0.06349177660267886,0.016284693318928907,"HPC_like",0.7737902875431674,"topological","{np.int64(1): 107.0, np.int64(2): 108.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.0073071584772229975
135,149,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.29983426328553786,0.2929633339701843,0.7234191960708501,0.5395630337341433,0.416296355895577,0.22824387353804304,0.012258369372316558,1.0,0.3087248322147651,0.21341381018873026,0.9389744052205566,0.2736521641165503,0.16851602082046813,0.9354168506663629,0.6285677902569105,0.0905411100025055,0.3975975975975977,0.05164291808587113,0.011776392079294824,"HPC_like",0.7700529696915056,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009108500279955844
136,205,103,82,False,2,1,"[np.int64(1), np.int64(2)]",0.3396213465912456,0.3327279728233782,0.7667793400456399,0.5666055379624386,0.4946939786559758,0.23580663059697873,0.01906026098645547,1.0,0.4097560975609756,0.24185603807257583,0.9667688439882522,0.34559187981763134,0.18024295220046085,0.9537438320910507,0.6112059239104403,0.10363926075623232,0.4703661327231123,0.05641068471815809,0.013307152741277636,"HPC_like",0.7774734134712976,"topological","{np.int64(1): 81.0, np.int64(2): 82.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00940989487111578
137,225,126,77,False,2,1,"[np.int64(1), np.int64(2)]",0.2844901241988281,0.2814046762185062,0.6861730292856484,0.5813483791354451,0.387626978423437,0.22135438129045112,0.007624242849716345,1.0,0.3111111111111111,0.21432098765432095,0.8826207258124692,0.27101814955259695,0.16265528261086884,0.9316292447021136,0.5324069555900154,0.11529595272153796,0.5045258620689655,0.06241358784893266,0.013404748230880498,"HPC_like",0.7482733218390264,"topological","{np.int64(1): 67.0, np.int64(2): 77.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007908663512115248
138,178,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.27614396408543507,0.28056422544614457,0.762759839416177,0.553359488903023,0.4515159490928984,0.224441258139116,0.013240997238912377,1.0,0.24719101123595505,0.18608761520010103,0.9486677145671337,0.23016024588120115,0.16138211591956364,0.9676779138956693,0.6358443818575573,0.06097724351595064,0.49348958333333315,0.056051273798376974,0.014695590516225468,"HPC_like",0.7589292651226928,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007735764846757728
139,251,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.27893790550020214,0.2775793073697416,0.7112773683864201,0.5347867923864311,0.40748779748056796,0.2296403040605214,0.009679088311413415,1.0,0.32669322709163345,0.2199647624640879,0.9115596615019147,0.2882832020837593,0.17131684531839053,0.8778240276724395,0.4285460808858371,0.10463332431701097,0.584916748285994,0.06433954959509935,0.016762033469352802,"HPC_like",0.7198108227474171,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00881095182327675
140,298,100,169,False,2,1,"[np.int64(1), np.int64(2)]",0.29788406662333533,0.29468840189424417,0.7111405882904386,0.5486721011313294,0.44552975114141785,0.23667405767901722,0.011759628257397637,1.0,0.31543624161073824,0.21593621908923022,0.9314982904218203,0.2853647173008738,0.17687579890676444,0.9392526001958648,0.5592187673149908,0.12431332340081203,0.6033698399326032,0.07067030359522289,0.014655987271232455,"HPC_like",0.7399792512391575,"topological","{np.int64(1): 169.0, np.int64(2): 168.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009417050061958348
141,199,52,128,False,2,1,"[np.int64(1), np.int64(2)]",0.2967578967660717,0.2932979274941935,0.7171601641331723,0.5695698454823624,0.3679492437330605,0.23464458541747793,0.007730768612694238,1.0,0.3065326633165829,0.2125703896366253,0.9471297287943969,0.2760333580730614,0.17299238854192814,0.9514006770541418,0.5936026362035302,0.11376958124580902,0.4932223543400714,0.05484288266540786,0.013277207487592408,"HPC_like",0.7566560795854794,"quantum","{np.int64(1): 125.0, np.int64(2): 128.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.0072575856145482565
142,209,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.29944794087087856,0.2952154466438818,0.73970965558629,0.5284729133586765,0.4407263670579732,0.22603299778474012,0.012375167639730096,1.0,0.27751196172248804,0.20049907282342438,0.9402398175620866,0.2510244324770837,0.16423596302082033,0.9505408921878222,0.7081384288199158,0.12275262737860024,0.4349714285714287,0.058344002864303655,0.010614652027926426,"HPC_like",0.776085931200065,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009264850167039308
143,184,87,79,False,2,1,"[np.int64(1), np.int64(2)]",0.3762195212058318,0.37937924079473107,0.7438064221572256,0.6197814315375627,0.41342557727663165,0.23873212839209224,0.012304064993231426,1.0,0.44021739130434784,0.24642603969754254,0.9463783984196217,0.36229621357938135,0.17346755832800434,0.9728585628227054,0.7779584830267087,0.06984789626579611,0.5011349306431273,0.053925196922345896,0.014975425709033922,"HPC_like",0.8062940863471176,"topological","{np.int64(1): 74.0, np.int64(2): 79.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","variable",0.010038595978963992
144,297,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2683827543369773,0.2662104752261413,0.7050876230899544,0.5210793680939265,0.2973114435668645,0.2135812081323867,0.003610663674115517,1.0,0.32996632996632996,0.22108855105488098,0.9079597206726917,0.2680742443658214,0.14720659364125532,0.92573434191157,0.4177448382201363,0.13985867278559547,0.5268844221105528,0.055402347994940544,0.012936781316225273,"HPC_like",0.7354333117948707,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.006089127272698326
145,228,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3012193072737948,0.29705513369759057,0.769785592753731,0.5546500126162437,0.455784239949672,0.22403737531517146,0.011727527412458638,1.0,0.25,0.1875,0.9259842505837735,0.2286693339636492,0.156877131050553,0.983086016366459,0.7940212456375549,0.07876460336547034,0.5091782283884738,0.0667104104088039,0.013633692517361297,"HPC_like",0.7821737102879903,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007771420101495673
146,303,248,25,False,2,1,"[np.int64(1), np.int64(2)]",0.3094372259710663,0.3119158396013007,0.7913533637803056,0.5808604440662822,0.4790668943355545,0.24170508825282289,0.014297214700547496,1.0,0.2871287128712871,0.2046858151161651,0.9431377513366411,0.26806877497306764,0.17842530119859243,0.9919681179506248,0.7015396096339376,0.1260080911281039,0.6092409240924092,0.06298824837693574,0.016216563111193977,"HPC_like",0.7644175281695443,"quantum","{np.int64(1): 18.0, np.int64(2): 25.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007968221921133568
147,234,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2986653079463015,0.2953856433374084,0.7460815167638712,0.5324415361715855,0.43128964122349467,0.22672736473108843,0.011418338760005812,1.0,0.2905982905982906,0.20615092409964206,0.903606081607849,0.2589242242598959,0.16367125934531024,0.9606720300094334,0.6722710507365562,0.1043008912667393,0.4574974146845916,0.05372023414939655,0.011793763123246518,"HPC_like",0.7744359544945041,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008180646670666711
148,193,48,126,False,2,1,"[np.int64(1), np.int64(2)]",0.2953744752702871,0.2993720158914742,0.7360257376837103,0.5871972010068741,0.47221255982430643,0.23444592231978365,0.013939783671417473,1.0,0.31088082901554404,0.21423393916615208,0.9424553186180563,0.27906944925171423,0.1731987514297593,0.9263128091809043,0.5638318568309083,0.12284889623706924,0.528640776699029,0.06931822945486857,0.015430872851199717,"HPC_like",0.7422400321521497,"topological","{np.int64(1): 124.0, np.int64(2): 126.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008916830011731193
149,261,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.29050026868035184,0.29387770290618354,0.7106532964668435,0.5761199925855872,0.4029220432563997,0.2297837226808658,0.007850585512334167,1.0,0.3371647509578544,0.22348468166938246,0.9359933140812399,0.2962522861467919,0.17335973000160387,0.9352524015970696,0.4828433698785488,0.12754588478593382,0.5518072289156625,0.05597001425487781,0.014656230193179777,"HPC_like",0.7415775061083486,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007850613660503205
