t,file_name,raw_state,drift,drift_smooth,state,state_num
738,2004.02.17.13.22.39,WATCH,66.2437,70.131236,ALERT,2
739,2004.02.17.13.32.39,WATCH,62.37,69.635536,ALERT,2
740,2004.02.17.13.42.39,WATCH,60.5252,69.046704,ALERT,2
741,2004.02.17.13.52.39,WATCH,62.3259,68.47536400000001,ALERT,2
742,2004.02.17.14.02.39,WATCH,60.3148,67.901764,ALERT,2
743,2004.02.17.14.12.39,WATCH,59.4714,67.339368,ALERT,2
744,2004.02.17.14.22.39,WATCH,56.7945,66.692604,ALERT,2
745,2004.02.17.14.32.39,WATCH,56.5905,66.040508,ALERT,2
746,2004.02.17.14.42.39,WATCH,58.0938,65.506268,ALERT,2
747,2004.02.17.14.52.39,WATCH,58.4685,65.00640800000001,ALERT,2
748,2004.02.17.15.02.39,WATCH,55.8709,64.50396400000001,ALERT,2
749,2004.02.17.15.12.39,WATCH,57.6836,64.122604,ALERT,2
750,2004.02.17.15.22.39,WATCH,54.3957,63.634755999999996,ALERT,2
751,2004.02.17.15.32.39,WATCH,58.2495,63.186732,ALERT,2
752,2004.02.17.15.42.39,WATCH,58.25,62.66868,ALERT,2
753,2004.02.17.15.52.39,WATCH,55.5179,62.03430799999999,ALERT,2
754,2004.02.17.16.02.39,WATCH,56.1216,61.42718,ALERT,2
755,2004.02.17.16.12.39,WATCH,52.0146,60.680192,ALERT,2
756,2004.02.17.16.22.39,WATCH,47.7786,59.69908399999999,ALERT,2
757,2004.02.17.16.32.39,WATCH,47.7972,58.849424,ALERT,2
758,2004.02.17.16.42.39,WATCH,42.3475,57.81501599999999,ALERT,2
759,2004.02.17.16.52.39,WATCH,41.8098,56.863084,ALERT,2
760,2004.02.17.17.02.39,WATCH,37.605,55.804404,ALERT,2
761,2004.02.17.17.12.39,WATCH,37.168,54.753208,ALERT,2
762,2004.02.17.17.22.39,WATCH,37.0174,53.633024000000006,ALERT,2
763,2004.02.17.17.32.39,WATCH,34.3932,52.359004000000006,ALERT,2
764,2004.02.17.17.42.39,WATCH,33.538,51.205724000000004,ALERT,2
765,2004.02.17.17.52.39,WATCH,31.3325,50.038016,ALERT,2
766,2004.02.17.18.02.39,WATCH,30.24,48.75458,ALERT,2
767,2004.02.17.18.12.39,WATCH,28.1486,47.467932,ALERT,2
768,2004.02.17.18.22.39,WATCH,28.0583,46.211408,ALERT,2
769,2004.02.17.18.32.39,WATCH,27.8933,45.05535999999999,ALERT,2
770,2004.02.17.18.42.39,WATCH,26.6964,43.85959599999999,ALERT,2
771,2004.02.17.18.52.39,WATCH,26.2952,42.587652,ALERT,2
772,2004.02.17.19.02.39,WATCH,25.001,41.248952,ALERT,2
773,2004.02.17.19.12.39,WATCH,25.4451,40.03192,ALERT,2
774,2004.02.17.19.22.39,WATCH,24.0162,38.685224,ALERT,2
775,2004.02.17.19.32.39,WATCH,23.7278,37.458507999999995,ALERT,2
776,2004.02.17.19.42.39,WATCH,20.8287,35.961676000000004,ALERT,2
777,2004.02.17.19.52.39,WATCH,21.5615,34.494136000000005,ALERT,2
778,2004.02.17.20.02.39,WATCH,20.9319,33.110696,ALERT,2
779,2004.02.17.20.12.39,WATCH,20.4437,31.683580000000003,ALERT,2
780,2004.02.17.20.22.39,WATCH,20.2454,30.412812,ALERT,2
781,2004.02.17.20.32.39,WATCH,21.5232,29.362596,ALERT,2
782,2004.02.17.20.42.39,WATCH,19.8104,28.243123999999998,ALERT,2
783,2004.02.17.20.52.39,WATCH,21.1965,27.397084,ALERT,2
784,2004.02.17.21.02.39,WATCH,19.9694,26.523468,ALERT,2
785,2004.02.17.21.12.39,WATCH,18.9344,25.776644,ALERT,2
786,2004.02.17.21.22.39,WATCH,18.2765,25.020984,ALERT,2
787,2004.02.17.21.32.39,WATCH,19.3568,24.31456,ALERT,2
788,2004.02.17.21.42.39,WATCH,18.5072,23.679119999999998,ALERT,2
789,2004.02.17.21.52.39,WATCH,20.8115,23.17006,ALERT,2
790,2004.02.17.22.02.39,WATCH,19.288,22.68828,ALERT,2
791,2004.02.17.22.12.39,WATCH,18.5768,22.221751999999995,ALERT,2
792,2004.02.17.22.22.39,WATCH,20.1303,21.90102,ALERT,2
793,2004.02.17.22.32.39,WATCH,20.5597,21.601076000000003,ALERT,2
794,2004.02.17.22.42.39,WATCH,21.8723,21.360236,ALERT,2
795,2004.02.17.22.52.39,WATCH,22.2945,21.184160000000002,ALERT,2
796,2004.02.17.23.02.39,WATCH,22.1903,21.019964,ALERT,2
797,2004.02.17.23.12.39,WATCH,23.0771,20.943008,ALERT,2
798,2004.02.17.23.22.39,WATCH,23.1421,20.850888,ALERT,2
799,2004.02.17.23.32.39,WATCH,20.9469,20.728116,ALERT,2
800,2004.02.17.23.42.39,WATCH,21.8508,20.653036,ALERT,2
801,2004.02.17.23.52.39,WATCH,23.0233,20.74082,ALERT,2
802,2004.02.18.00.02.39,WATCH,22.9729,20.797276,ALERT,2
803,2004.02.18.00.12.39,WATCH,23.352,20.89408,ALERT,2
804,2004.02.18.00.22.39,WATCH,23.5024,21.016428,ALERT,2
805,2004.02.18.00.32.39,WATCH,24.1457,21.172439999999998,ALERT,2
806,2004.02.18.00.42.39,WATCH,24.2022,21.279600000000002,ALERT,2
807,2004.02.18.00.52.39,WATCH,25.0351,21.488588,ALERT,2
808,2004.02.18.01.02.39,WATCH,25.6378,21.666240000000002,ALERT,2
809,2004.02.18.01.12.39,WATCH,24.5799,21.850659999999998,ALERT,2
810,2004.02.18.01.22.39,WATCH,25.5479,22.1152,ALERT,2
811,2004.02.18.01.32.39,WATCH,26.5889,22.447696,ALERT,2
812,2004.02.18.01.42.39,WATCH,28.1173,22.798116,ALERT,2
813,2004.02.18.01.52.39,WATCH,25.7971,23.089712,ALERT,2
814,2004.02.18.02.02.39,WATCH,26.1591,23.303615999999998,ALERT,2
815,2004.02.18.02.12.39,WATCH,26.5857,23.595524,ALERT,2
816,2004.02.18.02.22.39,WATCH,27.195,23.940252,ALERT,2
817,2004.02.18.02.32.39,WATCH,26.7832,24.206367999999998,ALERT,2
818,2004.02.18.02.42.39,WATCH,26.733,24.4533,ALERT,2
819,2004.02.18.02.52.39,WATCH,27.7619,24.688883999999998,ALERT,2
820,2004.02.18.03.02.39,WATCH,27.9522,24.915192,ALERT,2
821,2004.02.18.03.12.39,WATCH,27.0246,25.108564,ALERT,2
822,2004.02.18.03.22.39,WATCH,28.0262,25.306528,ALERT,2
823,2004.02.18.03.32.39,WATCH,28.9291,25.538008,ALERT,2
824,2004.02.18.03.42.39,WATCH,38.2554,26.230348,ALERT,2
825,2004.02.18.03.52.39,ALERT,43.6577,27.102623999999995,ALERT,2
826,2004.02.18.04.02.39,ALERT,45.0717,27.984560000000002,ALERT,2
827,2004.02.18.04.12.39,ALERT,47.8742,28.980612,ALERT,2
828,2004.02.18.04.22.39,ALERT,48.8126,29.999036,ALERT,2
829,2004.02.18.04.32.39,ALERT,50.7723,31.089831999999998,ALERT,2
830,2004.02.18.04.42.39,ALERT,51.4215,32.180864,ALERT,2
831,2004.02.18.04.52.39,ALERT,51.1387,33.258323999999995,ALERT,2
832,2004.02.18.05.02.39,ALERT,53.8071,34.409204,ALERT,2
833,2004.02.18.05.12.39,ALERT,53.1069,35.507968,ALERT,2
834,2004.02.18.05.22.39,WATCH,55.2491,36.734736000000005,ALERT,2
835,2004.02.18.05.32.39,WATCH,56.9603,37.991232,ALERT,2
836,2004.02.18.05.42.39,WATCH,60.013,39.328196000000005,ALERT,2
837,2004.02.18.05.52.39,WATCH,60.6464,40.62936,ALERT,2
838,2004.02.18.06.02.39,WATCH,61.2619,42.047952,ALERT,2
839,2004.02.18.06.12.39,WATCH,64.0534,43.563724,ALERT,2
840,2004.02.18.06.22.39,WATCH,65.3504,45.114312,ALERT,2
841,2004.02.18.06.32.39,WATCH,63.683,46.573831999999996,ALERT,2
842,2004.02.18.06.42.39,WATCH,64.4989,48.08246,ALERT,2
843,2004.02.18.06.52.39,WATCH,64.9668,49.61181200000001,ALERT,2
844,2004.02.18.07.02.39,WATCH,64.9727,51.100243999999996,ALERT,2
845,2004.02.18.07.12.39,WATCH,66.3623,52.636647999999994,ALERT,2
846,2004.02.18.07.22.39,WATCH,66.9531,54.233788000000004,ALERT,2
847,2004.02.18.07.32.39,WATCH,66.9621,55.791224,ALERT,2
848,2004.02.18.07.42.39,WATCH,66.7371,57.303544,ALERT,2
849,2004.02.18.07.52.39,WATCH,68.6622,58.519816,ALERT,2
850,2004.02.18.08.02.39,WATCH,70.6837,59.60085599999999,ALERT,2
851,2004.02.18.08.12.39,WATCH,71.7968,60.66986,ALERT,2
852,2004.02.18.08.22.39,WATCH,71.7434,61.624628,ALERT,2
853,2004.02.18.08.32.39,WATCH,70.3001,62.484128,ALERT,2
854,2004.02.18.08.42.39,WATCH,67.9595,63.17161599999999,ALERT,2
855,2004.02.18.08.52.39,WATCH,65.8437,63.748504000000004,ALERT,2
856,2004.02.18.09.02.39,WATCH,65.7853,64.334368,ALERT,2
857,2004.02.18.09.12.39,WATCH,68.2796,64.913268,ALERT,2
858,2004.02.18.09.22.39,WATCH,72.0404,65.670608,ALERT,2
859,2004.02.18.09.32.39,WATCH,67.7541,66.17080800000001,ALERT,2
860,2004.02.18.09.42.39,WATCH,65.9683,66.53112800000001,ALERT,2
861,2004.02.18.09.52.39,WATCH,65.5083,66.75094,ALERT,2
862,2004.02.18.10.02.39,WATCH,64.4046,66.90126800000002,ALERT,2
863,2004.02.18.10.12.39,WATCH,66.4478,67.108704,ALERT,2
864,2004.02.18.10.22.39,WATCH,67.3379,67.24008400000001,ALERT,2
865,2004.02.18.10.32.39,WATCH,68.3735,67.361008,ALERT,2
866,2004.02.18.10.42.39,WATCH,68.8568,67.56796,ALERT,2
867,2004.02.18.10.52.39,WATCH,65.9055,67.624224,ALERT,2
868,2004.02.18.11.02.39,WATCH,62.6723,67.532444,ALERT,2
869,2004.02.18.11.12.39,WATCH,58.3793,67.268708,ALERT,2
870,2004.02.18.11.22.39,WATCH,55.7399,66.84381200000001,ALERT,2
871,2004.02.18.11.32.39,WATCH,54.3456,66.339512,ALERT,2
872,2004.02.18.11.42.39,WATCH,53.7863,65.81248,ALERT,2
873,2004.02.18.11.52.39,WATCH,60.6358,65.568428,ALERT,2
874,2004.02.18.12.02.39,WATCH,66.009,65.4623,ALERT,2
875,2004.02.18.12.12.39,WATCH,62.3735,65.12989200000001,ALERT,2
876,2004.02.18.12.22.39,WATCH,61.8533,64.732152,ALERT,2
877,2004.02.18.12.32.39,WATCH,61.4094,64.318792,ALERT,2
878,2004.02.18.12.42.39,WATCH,58.9198,63.86358,ALERT,2
879,2004.02.18.12.52.39,WATCH,55.485,63.36460000000001,ALERT,2
880,2004.02.18.13.02.39,WATCH,54.6699,62.917648,ALERT,2
881,2004.02.18.13.12.39,WATCH,54.9439,62.483992,ALERT,2
882,2004.02.18.13.22.39,WATCH,53.7432,61.902536,ALERT,2
883,2004.02.18.13.32.39,WATCH,51.984,61.100280000000005,ALERT,2
884,2004.02.18.13.42.39,WATCH,51.6996,60.458099999999995,ALERT,2
885,2004.02.18.13.52.39,WATCH,52.7185,59.928108,ALERT,2
886,2004.02.18.14.02.39,WATCH,53.4156,59.444399999999995,ALERT,2
887,2004.02.18.14.12.39,WATCH,53.6775,59.01531599999999,ALERT,2
888,2004.02.18.14.22.39,WATCH,52.0667,58.440072,ALERT,2
889,2004.02.18.14.32.39,WATCH,52.6189,57.851312,ALERT,2
890,2004.02.18.14.42.39,WATCH,55.4742,57.33534,ALERT,2
891,2004.02.18.14.52.39,WATCH,54.7979,56.77298400000001,ALERT,2
892,2004.02.18.15.02.39,WATCH,50.6746,56.163748,ALERT,2
893,2004.02.18.15.12.39,WATCH,44.5204,55.437672,ALERT,2
894,2004.02.18.15.22.39,WATCH,40.9905,54.74211999999999,ALERT,2
895,2004.02.18.15.32.39,WATCH,37.3111,54.004968,ALERT,2
896,2004.02.18.15.42.39,WATCH,33.6223,53.176036,ALERT,2
897,2004.02.18.15.52.39,WATCH,31.6882,52.292112,ALERT,2
898,2004.02.18.16.02.39,WATCH,29.1446,51.032464,ALERT,2
899,2004.02.18.16.12.39,WATCH,27.9215,49.508964000000006,ALERT,2
900,2004.02.18.16.22.39,WATCH,27.8209,48.12685999999999,ALERT,2
901,2004.02.18.16.32.39,WATCH,27.8081,46.765052,ALERT,2
902,2004.02.18.16.42.39,WATCH,30.1933,45.51640799999999,ALERT,2
903,2004.02.18.16.52.39,WATCH,33.3205,44.492436,ALERT,2
904,2004.02.18.17.02.39,WATCH,39.9482,43.870963999999994,ALERT,2
905,2004.02.18.17.12.39,WATCH,47.983,43.603488,ALERT,2
906,2004.02.18.17.22.39,WATCH,55.9469,43.643608,ALERT,2
907,2004.02.18.17.32.39,WATCH,65.1431,44.099604,ALERT,2
908,2004.02.18.17.42.39,WATCH,77.525,45.121244,ALERT,2
909,2004.02.18.17.52.39,WATCH,81.9105,46.32968000000001,ALERT,2
910,2004.02.18.18.02.39,WATCH,83.7867,47.572407999999996,ALERT,2
911,2004.02.18.18.12.39,WATCH,78.8325,48.589084,ALERT,2
912,2004.02.18.18.22.39,WATCH,74.6075,49.426284,ALERT,2
913,2004.02.18.18.32.39,WATCH,73.5542,50.28578400000001,ALERT,2
914,2004.02.18.18.42.39,WATCH,73.2481,51.110952,ALERT,2
915,2004.02.18.18.52.39,WATCH,81.5453,52.153796,ALERT,2
916,2004.02.18.19.02.39,WATCH,84.3188,53.33463199999999,ALERT,2
917,2004.02.18.19.12.39,WATCH,79.0158,54.46828000000001,ALERT,2
918,2004.02.18.19.22.39,WATCH,66.3706,55.342287999999996,ALERT,2
919,2004.02.18.19.32.39,WATCH,62.7164,56.211324000000005,ALERT,2
920,2004.02.18.19.42.39,WATCH,57.9376,57.036384,ALERT,2
921,2004.02.18.19.52.39,WATCH,58.2828,58.022803999999994,ALERT,2
922,2004.02.18.20.02.39,WATCH,56.032,58.996556,ALERT,2
923,2004.02.18.20.12.39,WATCH,59.8411,60.224416,ALERT,2
924,2004.02.18.20.22.39,WATCH,60.3506,61.52157999999999,ALERT,2
925,2004.02.18.20.32.39,WATCH,57.914,62.725303999999994,ALERT,2
926,2004.02.18.20.42.39,WATCH,54.8837,63.808328,ALERT,2
927,2004.02.18.20.52.39,WATCH,49.7591,64.59096000000001,ALERT,2
928,2004.02.18.21.02.39,WATCH,45.7286,65.087284,ALERT,2
929,2004.02.18.21.12.39,WATCH,46.1488,65.335308,ALERT,2
930,2004.02.18.21.22.39,WATCH,50.8121,65.448472,ALERT,2
931,2004.02.18.21.32.39,WATCH,52.9063,65.326848,ALERT,2
932,2004.02.18.21.42.39,WATCH,57.0612,65.00357199999999,ALERT,2
933,2004.02.18.21.52.39,WATCH,62.1293,64.387744,ALERT,2
934,2004.02.18.22.02.39,WATCH,69.0851,63.874728,ALERT,2
935,2004.02.18.22.12.39,WATCH,81.9072,63.799547999999994,ALERT,2
936,2004.02.18.22.22.39,ALERT,103.5977,64.790156,ALERT,2
937,2004.02.18.22.32.39,ALERT,88.6364,65.351312,ALERT,2
938,2004.02.18.22.42.39,WATCH,81.281,65.660384,ALERT,2
939,2004.02.18.22.52.39,WATCH,78.0596,65.852844,ALERT,2
940,2004.02.18.23.02.39,WATCH,64.2882,65.16256,ALERT,2
941,2004.02.18.23.12.39,WATCH,53.9279,63.94692400000001,ALERT,2
942,2004.02.18.23.22.39,WATCH,51.326,62.83933199999999,ALERT,2
943,2004.02.18.23.32.39,WATCH,50.5157,62.205136,ALERT,2
944,2004.02.18.23.42.39,WATCH,66.8667,62.371148000000005,ALERT,2
945,2004.02.18.23.52.39,WATCH,70.9559,62.89188,ALERT,2
946,2004.02.19.00.02.39,WATCH,79.3619,63.735043999999995,ALERT,2
947,2004.02.19.00.12.39,WATCH,70.9903,64.333376,ALERT,2
948,2004.02.19.00.22.39,WATCH,60.313,64.352252,ALERT,2
949,2004.02.19.00.32.39,WATCH,54.3142,64.110796,ALERT,2
950,2004.02.19.00.42.39,WATCH,52.6286,63.89938,ALERT,2
951,2004.02.19.00.52.39,WATCH,58.0519,64.02610800000001,ALERT,2
952,2004.02.19.01.02.39,WATCH,71.1366,64.881208,ALERT,2
953,2004.02.19.01.12.39,WATCH,85.5957,66.475892,ALERT,2
954,2004.02.19.01.22.39,WATCH,81.799,67.9019,ALERT,2
955,2004.02.19.01.32.39,WATCH,95.7601,69.69982,ALERT,2
956,2004.02.19.01.42.39,WATCH,90.7721,71.214452,ALERT,2
957,2004.02.19.01.52.39,WATCH,96.5796,72.795188,ALERT,2
958,2004.02.19.02.02.39,WATCH,96.8795,74.18519599999999,ALERT,2
959,2004.02.19.02.12.39,WATCH,119.5285,76.202932,ALERT,2
960,2004.02.19.02.22.39,WATCH,106.5585,77.188984,ALERT,2
961,2004.02.19.02.32.39,WATCH,94.3835,76.82041600000001,ALERT,2
962,2004.02.19.02.42.39,WATCH,97.1913,77.162612,ALERT,2
963,2004.02.19.02.52.39,ALERT,85.8544,77.345548,ALERT,2
964,2004.02.19.03.02.39,ALERT,88.8466,77.777028,ALERT,2
965,2004.02.19.03.12.39,WATCH,96.9533,79.083632,ALERT,2
966,2004.02.19.03.22.39,WATCH,113.722,81.47539599999999,ALERT,2
967,2004.02.19.03.32.39,WATCH,118.1413,84.148008,ALERT,2
968,2004.02.19.03.42.39,WATCH,142.6153,87.83199200000001,ALERT,2
969,2004.02.19.03.52.39,WATCH,148.846,91.111164,ALERT,2
970,2004.02.19.04.02.39,WATCH,154.9463,94.47078000000002,ALERT,2
971,2004.02.19.04.12.39,WATCH,161.1171,97.740988,ALERT,2
972,2004.02.19.04.22.39,ALERT,193.867,102.65605599999999,ALERT,2
973,2004.02.19.04.32.39,ALERT,216.3083,108.895868,ALERT,2
974,2004.02.19.04.42.39,WATCH,219.1284,115.48843600000001,ALERT,2
975,2004.02.19.04.52.39,WATCH,245.0848,123.186684,ALERT,2
976,2004.02.19.05.02.39,WATCH,344.6129,134.649124,ALERT,2
977,2004.02.19.05.12.39,WATCH,334.5041,145.183824,ALERT,2
978,2004.02.19.05.22.39,WATCH,305.5298,153.981188,ALERT,2
979,2004.02.19.05.32.39,WATCH,264.2079,161.277544,ALERT,2
980,2004.02.19.05.42.39,WATCH,370.9518,172.285212,ALERT,2
981,2004.02.19.05.52.39,WATCH,323.7812,181.605576,ALERT,2
982,2004.02.19.06.02.39,WATCH,300.2128,189.75090400000002,ALERT,2
983,2004.02.19.06.12.39,WATCH,145.1567,191.68199199999998,ALERT,2
984,2004.02.19.06.22.39,WATCH,71.1468,189.74672400000003,ALERT,2
