unit,cycle,state,drift_alert,structural_drift_score,lead_time_hours,lead_time_confidence,system_health
118,57,WATCH,False,740352.091,,0.35,20
118,58,STABLE,False,700146.5235,,0.35,20
118,59,WATCH,False,668689.1967,,0.35,20
118,60,WATCH,False,655643.8602,,0.35,20
118,61,WATCH,False,697419.9131,0.0,0.35,20
118,62,WATCH,False,808355.7356,0.0,0.35,20
118,63,WATCH,False,838354.6356,0.0,0.35,20
118,64,WATCH,False,792794.1949,,0.35,20
118,65,WATCH,False,786046.089,,0.35,20
118,66,WATCH,False,801467.5652,0.0,0.35,20
118,67,WATCH,False,804384.6243,0.0,0.35,20
118,68,WATCH,False,818035.5199,0.0,0.35,20
118,69,WATCH,False,836327.9385,0.0,0.35,20
118,70,WATCH,False,848322.6269,0.0,0.35,20
118,71,WATCH,False,858123.6284,0.0,0.35,20
118,72,WATCH,False,864083.7229,0.0,0.35,20
118,73,WATCH,False,876897.3989,0.0,0.35,20
118,74,WATCH,False,846751.0855,,0.35,20
118,75,WATCH,False,793430.7313,,0.35,20
118,76,WATCH,False,808600.5597,0.0,0.35,20
118,77,WATCH,False,829177.2635,0.0,0.35,20
118,78,WATCH,False,828509.2553,,0.35,20
118,79,WATCH,False,863413.0701,0.0,0.35,20
118,80,WATCH,False,920578.9074,0.0,0.35,20
118,81,ALERT,True,952242.0519,0.0,0.35,20
118,82,ALERT,True,901278.9434,,0.35,20
118,83,STABLE,False,829804.1842,,0.35,20
118,84,STABLE,False,772547.8642,,0.35,20
118,85,STABLE,False,729599.7029,,0.35,20
118,86,STABLE,False,735251.8788,0.0,0.35,20
118,87,STABLE,False,716781.4239,,0.35,20
118,88,STABLE,False,687221.1688,,0.35,20
118,89,STABLE,False,706938.5378,0.0,0.35,20
118,90,STABLE,False,733484.8611,0.0,0.35,20
118,91,STABLE,False,791405.9995,0.0,0.35,20
118,92,STABLE,False,857501.9414,0.0,0.35,20
118,93,STABLE,False,838685.4946,,0.35,20
118,94,STABLE,False,780034.6686,,0.35,20
118,95,STABLE,False,785974.0649,0.0,0.35,20
118,96,STABLE,False,782001.4938,,0.35,20
118,97,STABLE,False,730208.0244,,0.35,20
118,98,WATCH,False,734340.9014,0.0,0.35,20
118,99,WATCH,False,750368.652,0.0,0.35,20
118,100,WATCH,False,759084.8254,0.0,0.35,20
118,101,WATCH,False,823241.0376,0.0,0.35,20
118,102,WATCH,False,844770.9449,0.0,0.35,20
118,103,WATCH,False,811534.7223,,0.35,20
118,104,WATCH,False,802577.6567,,0.35,20
118,105,STABLE,False,776267.3861,,0.35,20
118,106,WATCH,False,753071.2255,,0.35,20
118,107,WATCH,False,762611.4669,0.0,0.35,20
118,108,WATCH,False,759852.9866,,0.35,20
118,109,WATCH,False,758869.7823,,0.35,20
118,110,WATCH,False,796653.5509,0.0,0.35,20
118,111,WATCH,False,816821.5066,0.0,0.35,20
118,112,WATCH,False,787112.5679,,0.35,20
118,113,WATCH,False,771768.8027,,0.35,20
118,114,WATCH,False,760854.7028,,0.35,20
118,115,WATCH,False,772464.7792,0.0,0.35,20
118,116,WATCH,False,792940.9079,0.0,0.35,20
118,117,STABLE,False,771814.4269,,0.35,20
118,118,WATCH,False,762183.0503,,0.35,20
118,119,WATCH,False,737941.9226,,0.35,20
118,120,WATCH,False,701329.5432,,0.35,20
118,121,STABLE,False,735134.2781,0.0,0.35,20
118,122,STABLE,False,805358.3394,0.0,0.35,20
118,123,STABLE,False,878364.6279,0.0,0.35,20
118,124,STABLE,False,922808.976,0.0,0.35,20
118,125,WATCH,False,859647.9639,,0.35,20
118,126,STABLE,False,758990.4356,,0.35,20
118,127,STABLE,False,699061.6574,,0.35,20
118,128,STABLE,False,713738.227,0.0,0.35,20
118,129,STABLE,False,812484.3447,0.0,0.35,20
118,130,STABLE,False,902235.9874,0.0,0.35,20
118,131,STABLE,False,867527.6143,,0.35,20
118,132,STABLE,False,809675.5194,,0.35,20
118,133,STABLE,False,785881.6431,,0.35,20
118,134,STABLE,False,773880.1863,,0.35,20
118,135,STABLE,False,806992.772,0.0,0.35,20
118,136,WATCH,False,844263.0013,0.0,0.35,20
118,137,WATCH,False,839716.7782,,0.35,20
118,138,WATCH,False,826875.2507,,0.35,20
118,139,WATCH,False,772374.4064,,0.35,20
118,140,WATCH,False,747156.4963,,0.35,20
118,141,WATCH,False,798027.4546,0.0,0.35,20
118,142,WATCH,False,810638.3517,0.0,0.35,20
118,143,WATCH,False,789384.5777,,0.35,20
118,144,WATCH,False,766973.9438,,0.35,20
118,145,WATCH,False,718028.9702,,0.35,20
118,146,WATCH,False,703859.7092,,0.35,20
118,147,WATCH,False,754516.4555,0.0,0.35,20
118,148,WATCH,False,792655.3177,0.0,0.35,20
118,149,WATCH,False,790175.056,,0.35,20
118,150,WATCH,False,753288.1983,,0.35,20
118,151,WATCH,False,725958.1362,,0.35,20
118,152,WATCH,False,746141.0567,0.0,0.35,20
118,153,WATCH,False,788434.5332,0.0,0.35,20
118,154,WATCH,False,853264.207,0.0,0.35,20
118,155,ALERT,True,861683.7721,0.0,0.35,20
118,156,ALERT,True,805008.3956,,0.35,20
118,157,WATCH,False,759449.8906,,0.35,20
118,158,WATCH,False,716349.2056,,0.35,20
118,159,WATCH,False,728952.5292,0.0,0.35,20
118,160,WATCH,False,807532.1573,0.0,0.35,20
118,161,WATCH,False,817771.7042,0.0,0.35,20
118,162,WATCH,False,800422.1863,,0.35,20
118,163,WATCH,False,784240.946,,0.35,20
118,164,WATCH,False,760365.2704,,0.35,20
118,165,WATCH,False,787286.4329,0.0,0.35,20
118,166,WATCH,False,817739.3767,0.0,0.35,20
118,167,WATCH,False,833257.5143,0.0,0.35,20
118,168,WATCH,False,819997.1974,,0.35,20
118,169,WATCH,False,807900.7607,,0.35,20
118,170,WATCH,False,799636.6401,,0.35,20
118,171,WATCH,False,783024.1935,,0.35,20
118,172,WATCH,False,770342.9818,,0.35,20
118,173,WATCH,False,718940.2074,,0.35,20
118,174,WATCH,False,680826.0655,,0.35,20
118,175,WATCH,False,748670.4681,0.0,0.35,20
118,176,WATCH,False,831686.2207,0.0,0.35,20
118,177,WATCH,False,884755.7873,0.0,0.35,20
118,178,WATCH,False,896128.833,0.0,0.35,20
119,1,STABLE,False,0.0,,0.0,100
119,2,STABLE,False,0.0,,0.0,100
119,3,STABLE,False,0.0,,0.0,100
119,4,STABLE,False,0.0,,0.0,100
119,5,STABLE,False,0.0,,0.0,100
119,6,STABLE,False,0.0,,0.0,100
119,7,STABLE,False,0.0,,0.0,100
119,8,STABLE,False,0.0,,0.0,100
119,9,STABLE,False,0.0,,0.0,100
119,10,STABLE,False,0.0,,0.0,100
119,11,STABLE,False,0.0,,0.0,100
119,12,STABLE,False,0.0,,0.0,100
119,13,STABLE,False,0.0,,0.0,100
119,14,STABLE,False,0.0,,0.0,100
119,15,STABLE,False,0.0,,0.0,100
119,16,STABLE,False,0.0,,0.0,100
119,17,STABLE,False,0.0,,0.0,100
119,18,STABLE,False,0.0,,0.0,100
119,19,STABLE,False,0.0,,0.0,100
119,20,STABLE,False,0.0,,0.0,100
119,21,STABLE,False,0.0,,0.0,100
119,22,STABLE,False,0.0,,0.0,100
119,23,STABLE,False,0.0,,0.0,100
119,24,STABLE,False,7.8951,,0.99,40
119,25,STABLE,False,18.8297,0.0,0.99,40
119,26,WATCH,False,19.1141,0.0,0.99,40
119,27,WATCH,False,30.9654,0.0,0.99,40
119,28,WATCH,False,63.6514,0.0,0.99,40
119,29,WATCH,False,35.1394,,0.99,40
119,30,WATCH,False,15.1694,,0.99,40
119,31,WATCH,False,22.1345,0.0,0.99,40
119,32,WATCH,False,931933.859,0.0,0.35,20
119,33,WATCH,False,940660.1859,0.0,0.35,20
119,34,WATCH,False,848245.4588,,0.35,20
119,35,WATCH,False,813234.2762,,0.35,20
119,36,WATCH,False,838801.4686,0.0,0.35,20
119,37,WATCH,False,796825.8446,,0.35,20
119,38,WATCH,False,751547.0973,,0.35,20
119,39,WATCH,False,764314.6259,0.0,0.35,20
119,40,WATCH,False,761589.6339,,0.35,20
119,41,WATCH,False,767590.2837,0.0,0.35,20
119,42,WATCH,False,854980.3768,0.0,0.35,20
119,43,WATCH,False,901742.24,0.0,0.35,20
119,44,WATCH,False,829081.4231,,0.35,20
119,45,WATCH,False,784805.5983,,0.35,20
119,46,WATCH,False,766423.9369,,0.35,20
119,47,WATCH,False,759796.3671,,0.35,20
119,48,WATCH,False,849708.7057,0.0,0.35,20
119,49,WATCH,False,950835.5339,0.0,0.35,20
119,50,WATCH,False,946213.9296,,0.35,20
119,51,STABLE,False,915073.1262,,0.35,20
119,52,STABLE,False,881715.0758,,0.35,20
119,53,STABLE,False,844051.4857,,0.35,20
119,54,STABLE,False,840777.3873,,0.35,20
119,55,STABLE,False,792906.2872,,0.35,20
119,56,STABLE,False,726817.9138,,0.35,20
119,57,STABLE,False,728753.895,0.0,0.35,20
119,58,STABLE,False,771048.2833,0.0,0.35,20
119,59,WATCH,False,821859.8287,0.0,0.35,20
119,60,WATCH,False,857652.9503,0.0,0.35,20
119,61,WATCH,False,833090.462,,0.35,20
119,62,STABLE,False,761938.7091,,0.35,20
119,63,STABLE,False,759292.3582,,0.35,20
119,64,STABLE,False,804022.8777,0.0,0.35,20
119,65,STABLE,False,796781.6535,,0.35,20
119,66,STABLE,False,798458.946,0.0,0.35,20
119,67,STABLE,False,806644.9545,0.0,0.35,20
119,68,WATCH,False,811375.0251,0.0,0.35,20
119,69,WATCH,False,898502.8002,0.0,0.35,20
119,70,WATCH,False,932892.42,0.0,0.35,20
119,71,WATCH,False,894082.9069,,0.35,20
119,72,WATCH,False,900716.8396,0.0,0.35,20
119,73,WATCH,False,877647.2144,,0.35,20
119,74,WATCH,False,868253.3934,,0.35,20
119,75,WATCH,False,919656.049,0.0,0.35,20
119,76,WATCH,False,956463.7039,0.0,0.35,20
119,77,STABLE,False,957440.8475,0.0,0.35,20
119,78,STABLE,False,898237.5373,,0.35,20
119,79,STABLE,False,784046.1736,,0.35,20
119,80,WATCH,False,736164.0942,,0.35,20
119,81,WATCH,False,714541.6375,,0.35,20
119,82,WATCH,False,742925.9334,0.0,0.35,20
119,83,WATCH,False,830798.5262,0.0,0.35,20
119,84,WATCH,False,834096.0922,0.0,0.35,20
119,85,WATCH,False,795840.4418,,0.35,20
119,86,WATCH,False,799956.4569,0.0,0.35,20
119,87,WATCH,False,816084.3898,0.0,0.35,20
119,88,WATCH,False,845935.5051,0.0,0.35,20
119,89,WATCH,False,865260.3004,0.0,0.35,20
119,90,WATCH,False,883926.098,0.0,0.35,20
119,91,WATCH,False,882286.3602,,0.35,20
119,92,WATCH,False,840360.1254,,0.35,20
119,93,WATCH,False,881680.1952,0.0,0.35,20
119,94,WATCH,False,939825.0435,0.0,0.35,20
119,95,ALERT,True,948989.2606,0.0,0.35,20
119,96,WATCH,False,915204.586,,0.35,20
119,97,WATCH,False,847377.4078,,0.35,20
119,98,STABLE,False,761057.7736,,0.35,20
119,99,STABLE,False,688905.8624,,0.35,20
119,100,STABLE,False,698974.7392,0.0,0.35,20
119,101,STABLE,False,752786.6143,0.0,0.35,20
119,102,STABLE,False,773073.487,0.0,0.35,20
119,103,STABLE,False,788196.8998,0.0,0.35,20
119,104,STABLE,False,812938.0734,0.0,0.35,20
119,105,STABLE,False,831900.5684,0.0,0.35,20
119,106,STABLE,False,818730.9924,,0.35,20
119,107,STABLE,False,804987.5492,,0.35,20
119,108,STABLE,False,855024.4276,0.0,0.35,20
119,109,STABLE,False,916000.1055,0.0,0.35,20
119,110,ALERT,True,957857.8142,0.0,0.35,20
119,111,WATCH,False,948476.2116,,0.35,20
119,112,STABLE,False,854648.1489,,0.35,20
119,113,STABLE,False,749161.1734,,0.35,20
119,114,STABLE,False,688185.8144,,0.35,20
119,115,STABLE,False,721717.0716,0.0,0.35,20
119,116,STABLE,False,817292.1767,0.0,0.35,20
119,117,STABLE,False,873012.3451,0.0,0.35,20
119,118,STABLE,False,871810.2664,,0.35,20
119,119,STABLE,False,834442.5472,,0.35,20
119,120,WATCH,False,776438.7701,,0.35,20
119,121,WATCH,False,746747.3906,,0.35,20
119,122,WATCH,False,753158.642,0.0,0.35,20
119,123,WATCH,False,801349.4362,0.0,0.35,20
119,124,WATCH,False,843777.7975,0.0,0.35,20
119,125,WATCH,False,843833.8594,0.0,0.35,20
119,126,WATCH,False,872038.8683,0.0,0.35,20
119,127,WATCH,False,924346.8384,0.0,0.35,20
119,128,WATCH,False,925527.0302,0.0,0.35,20
119,129,WATCH,False,880353.8751,,0.35,20
119,130,STABLE,False,811761.8729,,0.35,20
119,131,WATCH,False,750618.0852,,0.35,20
119,132,STABLE,False,735640.1605,,0.35,20
119,133,WATCH,False,789538.7733,0.0,0.35,20
119,134,WATCH,False,863457.0097,0.0,0.35,20
119,135,WATCH,False,883647.3968,0.0,0.35,20
119,136,WATCH,False,869341.122,,0.35,20
119,137,WATCH,False,869148.4677,,0.35,20
119,138,WATCH,False,865826.7548,,0.35,20
119,139,WATCH,False,858629.8265,,0.35,20
119,140,WATCH,False,861542.1825,0.0,0.35,20
119,141,WATCH,False,856641.3868,,0.35,20
119,142,WATCH,False,870740.5855,0.0,0.35,20
119,143,WATCH,False,891355.6029,0.0,0.35,20
119,144,WATCH,False,919660.4301,0.0,0.35,20
119,145,WATCH,False,891971.4359,,0.35,20
119,146,WATCH,False,818974.2353,,0.35,20
119,147,WATCH,False,814812.4466,,0.35,20
119,148,WATCH,False,817037.2389,0.0,0.35,20
119,149,WATCH,False,790255.5999,,0.35,20
119,150,WATCH,False,834998.3976,0.0,0.35,20
119,151,WATCH,False,833040.926,,0.35,20
119,152,WATCH,False,733163.7368,,0.35,20
119,153,WATCH,False,714608.7814,,0.35,20
119,154,STABLE,False,760042.7098,0.0,0.35,20
119,155,STABLE,False,755371.98,,0.35,20
119,156,STABLE,False,775982.9268,0.0,0.35,20
119,157,WATCH,False,867896.2168,0.0,0.35,20
119,158,WATCH,False,897489.8905,0.0,0.35,20
119,159,WATCH,False,865515.052,,0.35,20
119,160,STABLE,False,883364.7018,0.0,0.35,20
119,161,STABLE,False,898486.1089,0.0,0.35,20
119,162,STABLE,False,838789.0001,,0.35,20
119,163,STABLE,False,806329.8187,,0.35,20
119,164,STABLE,False,847027.1895,0.0,0.35,20
119,165,STABLE,False,838211.1745,,0.35,20
119,166,STABLE,False,836465.6908,,0.35,20
119,167,STABLE,False,882078.8843,0.0,0.35,20
119,168,STABLE,False,883097.3573,0.0,0.35,20
119,169,STABLE,False,858779.9829,,0.35,20
119,170,STABLE,False,868010.5632,0.0,0.35,20
119,171,STABLE,False,861314.5923,,0.35,20
119,172,WATCH,False,857053.6346,,0.35,20
119,173,WATCH,False,872947.5971,0.0,0.35,20
119,174,WATCH,False,870232.9901,,0.35,20
119,175,WATCH,False,890742.7749,0.0,0.35,20
119,176,WATCH,False,907939.657,0.0,0.35,20
119,177,WATCH,False,898770.926,,0.35,20
119,178,WATCH,False,907996.1508,0.0,0.35,20
119,179,WATCH,False,889436.7834,,0.35,20
119,180,WATCH,False,838270.4484,,0.35,20
119,181,WATCH,False,814253.2019,,0.35,20
119,182,WATCH,False,788796.2064,,0.35,20
119,183,WATCH,False,817239.0912,0.0,0.35,20
119,184,WATCH,False,857225.305,0.0,0.35,20
119,185,WATCH,False,827868.4457,,0.35,20
119,186,STABLE,False,804658.875,,0.35,20
119,187,STABLE,False,787344.2979,,0.35,20
119,188,STABLE,False,773449.3787,,0.35,20
119,189,STABLE,False,846431.0441,0.0,0.35,20
119,190,STABLE,False,955819.6485,0.0,0.35,20
119,191,STABLE,False,943083.5355,,0.35,20
119,192,STABLE,False,855846.6658,,0.35,20
119,193,STABLE,False,837028.1688,,0.35,20
119,194,STABLE,False,819114.8139,,0.35,20
119,195,STABLE,False,777502.3532,,0.35,20
119,196,STABLE,False,795983.255,0.0,0.35,20
119,197,STABLE,False,799344.2929,0.0,0.35,20
119,198,WATCH,False,763794.6603,,0.35,20
119,199,WATCH,False,785393.9332,0.0,0.35,20
119,200,WATCH,False,869542.279,0.0,0.35,20
119,201,WATCH,False,893904.7146,0.0,0.35,20
119,202,WATCH,False,870732.5867,,0.35,20
119,203,WATCH,False,843314.0378,,0.35,20
119,204,WATCH,False,785943.1874,,0.35,20
119,205,WATCH,False,772993.901,,0.35,20
119,206,STABLE,False,790036.2749,0.0,0.35,20
119,207,WATCH,False,810693.5623,0.0,0.35,20
119,208,WATCH,False,866509.4161,0.0,0.35,20
119,209,WATCH,False,876062.1219,0.0,0.35,20
119,210,WATCH,False,854193.8932,,0.35,20
119,211,WATCH,False,877976.6055,0.0,0.35,20
119,212,WATCH,False,865498.6204,,0.35,20
119,213,WATCH,False,837209.4356,,0.35,20
119,214,WATCH,False,894717.164,0.0,0.35,20
119,215,WATCH,False,931908.2794,0.0,0.35,20
119,216,WATCH,False,890563.0252,,0.35,20
119,217,WATCH,False,929555.3957,0.0,0.35,20
119,218,WATCH,False,918243.5987,,0.35,20
119,219,WATCH,False,836800.9294,,0.35,20
119,220,WATCH,False,817026.6301,,0.35,20
119,221,WATCH,False,759087.6661,,0.35,20
119,222,WATCH,False,724314.2425,,0.35,20
119,223,WATCH,False,743306.0649,0.0,0.35,20
119,224,WATCH,False,776760.767,0.0,0.35,20
119,225,WATCH,False,846739.9854,0.0,0.35,20
119,226,WATCH,False,862193.3478,0.0,0.35,20
119,227,STABLE,False,859628.8984,,0.35,20
119,228,STABLE,False,886625.6437,0.0,0.35,20
120,1,STABLE,False,0.0,,0.0,100
120,2,STABLE,False,0.0,,0.0,100
120,3,STABLE,False,0.0,,0.0,100
120,4,STABLE,False,0.0,,0.0,100
120,5,STABLE,False,0.0,,0.0,100
120,6,STABLE,False,0.0,,0.0,100
120,7,STABLE,False,0.0,,0.0,100
120,8,STABLE,False,0.0,,0.0,100
120,9,STABLE,False,0.0,,0.0,100
120,10,STABLE,False,0.0,,0.0,100
120,11,STABLE,False,0.0,,0.0,100
120,12,STABLE,False,0.0,,0.0,100
120,13,STABLE,False,0.0,,0.0,100
120,14,STABLE,False,0.0,,0.0,100
120,15,STABLE,False,0.0,,0.0,100
120,16,STABLE,False,0.0,,0.0,100
120,17,STABLE,False,0.0,,0.0,100
120,18,STABLE,False,0.0,,0.0,100
120,19,STABLE,False,0.0,,0.0,100
120,20,STABLE,False,0.0,,0.0,100
120,21,STABLE,False,0.0,,0.0,100
120,22,STABLE,False,0.0,,0.0,100
120,23,STABLE,False,0.0,,0.0,100
120,24,STABLE,False,14.5544,,0.99,40
120,25,STABLE,False,19.5834,0.0,0.99,40
120,26,WATCH,False,30.2833,0.0,0.99,40
120,27,WATCH,False,20.2135,,0.99,40
120,28,WATCH,False,26.1339,0.0,0.99,40
120,29,WATCH,False,32.5106,0.0,0.99,40
120,30,WATCH,False,23.7389,,0.99,40
120,31,WATCH,False,16.4939,,0.99,40
120,32,WATCH,False,822007.8453,0.0,0.35,20
120,33,WATCH,False,865887.7016,0.0,0.35,20
120,34,WATCH,False,825298.0028,,0.35,20
120,35,WATCH,False,803619.6931,,0.35,20
120,36,WATCH,False,839053.9571,0.0,0.35,20
120,37,WATCH,False,842322.3141,0.0,0.35,20
120,38,WATCH,False,828897.8026,,0.35,20
120,39,WATCH,False,859801.0432,0.0,0.35,20
120,40,WATCH,False,881467.4175,0.0,0.35,20
120,41,WATCH,False,884583.3522,0.0,0.35,20
120,42,WATCH,False,897235.567,0.0,0.35,20
120,43,STABLE,False,874171.4886,,0.35,20
120,44,STABLE,False,818388.2735,,0.35,20
120,45,STABLE,False,824516.4752,0.0,0.35,20
120,46,ALERT,True,828483.7084,0.0,0.35,20
120,47,ALERT,True,816974.3207,,0.35,20
120,48,STABLE,False,859787.3646,0.0,0.35,20
120,49,STABLE,False,872752.9774,0.0,0.35,20
120,50,STABLE,False,808440.9847,,0.35,20
120,51,STABLE,False,814214.1479,0.0,0.35,20
120,52,STABLE,False,831054.6739,0.0,0.35,20
120,53,STABLE,False,761642.9631,,0.35,20
120,54,WATCH,False,733598.1118,,0.35,20
120,55,WATCH,False,791534.575,0.0,0.35,20
120,56,WATCH,False,816417.0313,0.0,0.35,20
120,57,WATCH,False,821534.0677,0.0,0.35,20
120,58,WATCH,False,888284.3466,0.0,0.35,20
120,59,WATCH,False,912455.1141,0.0,0.35,20
120,60,WATCH,False,888650.2276,,0.35,20
120,61,WATCH,False,888887.2572,0.0,0.35,20
120,62,WATCH,False,939786.6308,0.0,0.35,20
120,63,WATCH,False,934473.1349,,0.35,20
120,64,WATCH,False,904099.35,,0.35,20
120,65,WATCH,False,880436.4605,,0.35,20
120,66,WATCH,False,817332.2531,,0.35,20
120,67,WATCH,False,795734.6122,,0.35,20
120,68,WATCH,False,785666.9834,,0.35,20
120,69,WATCH,False,737763.1086,,0.35,20
120,70,WATCH,False,782754.6646,0.0,0.35,20
120,71,WATCH,False,826681.043,0.0,0.35,20
120,72,WATCH,False,812691.3177,,0.35,20
120,73,WATCH,False,935246.1782,0.0,0.35,20
120,74,WATCH,False,996398.4369,0.0,0.35,20
120,75,WATCH,False,880683.556,,0.35,20
120,76,WATCH,False,833283.8224,,0.35,20
120,77,STABLE,False,818493.5686,,0.35,20
120,78,STABLE,False,784113.3174,,0.35,20
120,79,STABLE,False,868908.1772,0.0,0.35,20
120,80,WATCH,False,972627.4758,0.0,0.35,20
120,81,WATCH,False,953262.9909,,0.35,20
120,82,STABLE,False,886159.7371,,0.35,20
120,83,STABLE,False,806048.8339,,0.35,20
120,84,WATCH,False,774313.5669,,0.35,20
120,85,WATCH,False,812949.2097,0.0,0.35,20
120,86,WATCH,False,900684.6822,0.0,0.35,20
120,87,WATCH,False,968440.0394,0.0,0.35,20
120,88,WATCH,False,934485.004,,0.35,20
120,89,WATCH,False,846711.0487,,0.35,20
120,90,WATCH,False,785042.0463,,0.35,20
120,91,WATCH,False,786259.0973,0.0,0.35,20
120,92,WATCH,False,804932.1084,0.0,0.35,20
120,93,WATCH,False,796823.5878,,0.35,20
120,94,WATCH,False,795206.8382,,0.35,20
120,95,WATCH,False,776469.724,,0.35,20
120,96,WATCH,False,790859.9478,0.0,0.35,20
120,97,WATCH,False,892881.5215,0.0,0.35,20
120,98,WATCH,False,968740.9933,0.0,0.35,20
120,99,WATCH,False,956397.1193,,0.35,20
120,100,WATCH,False,899876.067,,0.35,20
120,101,WATCH,False,853086.0485,,0.35,20
120,102,WATCH,False,795077.6583,,0.35,20
120,103,WATCH,False,749781.787,,0.35,20
120,104,WATCH,False,779744.439,0.0,0.35,20
120,105,WATCH,False,834006.0798,0.0,0.35,20
120,106,WATCH,False,881129.8837,0.0,0.35,20
120,107,STABLE,False,919193.8158,0.0,0.35,20
120,108,STABLE,False,889835.2492,,0.35,20
120,109,STABLE,False,852211.2361,,0.35,20
120,110,STABLE,False,823052.0705,,0.35,20
120,111,STABLE,False,817730.7362,,0.35,20
120,112,STABLE,False,866653.6731,0.0,0.35,20
120,113,STABLE,False,891547.6356,0.0,0.35,20
120,114,WATCH,False,857403.7796,,0.35,20
120,115,WATCH,False,851737.4771,,0.35,20
120,116,WATCH,False,855018.5484,0.0,0.35,20
120,117,WATCH,False,785322.1788,,0.35,20
120,118,WATCH,False,722000.4708,,0.35,20
120,119,WATCH,False,724479.0517,0.0,0.35,20
120,120,WATCH,False,765444.9757,0.0,0.35,20
120,121,WATCH,False,800214.7199,0.0,0.35,20
120,122,WATCH,False,824562.4034,0.0,0.35,20
120,123,WATCH,False,829777.3486,0.0,0.35,20
120,124,WATCH,False,806244.2252,,0.35,20
120,125,WATCH,False,790393.9871,,0.35,20
120,126,WATCH,False,857470.2549,0.0,0.35,20
120,127,STABLE,False,891214.1281,0.0,0.35,20
120,128,STABLE,False,808913.1137,,0.35,20
120,129,STABLE,False,782389.9069,,0.35,20
120,130,STABLE,False,801713.7273,0.0,0.35,20
120,131,STABLE,False,783961.2165,,0.35,20
120,132,STABLE,False,795095.489,0.0,0.35,20
120,133,STABLE,False,830756.2857,0.0,0.35,20
120,134,STABLE,False,828033.2802,,0.35,20
120,135,STABLE,False,798853.3715,,0.35,20
120,136,STABLE,False,805925.9279,0.0,0.35,20
120,137,STABLE,False,855255.2329,0.0,0.35,20
120,138,STABLE,False,879187.4194,0.0,0.35,20
120,139,WATCH,False,852333.6728,,0.35,20
120,140,WATCH,False,809044.9231,,0.35,20
120,141,WATCH,False,784202.9955,,0.35,20
120,142,WATCH,False,783573.7269,,0.35,20
120,143,WATCH,False,834187.2905,0.0,0.35,20
120,144,WATCH,False,908503.1024,0.0,0.35,20
120,145,WATCH,False,933129.6645,0.0,0.35,20
120,146,WATCH,False,880327.8075,,0.35,20
120,147,WATCH,False,820526.7275,,0.35,20
120,148,WATCH,False,807847.3946,,0.35,20
120,149,WATCH,False,814070.8098,0.0,0.35,20
120,150,WATCH,False,829284.0553,0.0,0.35,20
120,151,WATCH,False,868897.031,0.0,0.35,20
120,152,WATCH,False,865929.2742,,0.35,20
120,153,WATCH,False,834443.1188,,0.35,20
120,154,WATCH,False,833617.3364,,0.35,20
120,155,WATCH,False,804390.7708,,0.35,20
120,156,WATCH,False,749339.6889,,0.35,20
120,157,WATCH,False,744922.5342,,0.35,20
120,158,WATCH,False,793773.0426,0.0,0.35,20
120,159,WATCH,False,848646.0665,0.0,0.35,20
120,160,WATCH,False,913469.7103,0.0,0.35,20
120,161,WATCH,False,904352.1368,,0.35,20
120,162,WATCH,False,817200.3988,,0.35,20
120,163,WATCH,False,804463.2875,,0.35,20
120,164,WATCH,False,879624.0026,0.0,0.35,20
120,165,WATCH,False,909520.2292,0.0,0.35,20
120,166,STABLE,False,867571.5786,,0.35,20
120,167,STABLE,False,839898.3361,,0.35,20
120,168,STABLE,False,815591.0193,,0.35,20
120,169,STABLE,False,814774.85,,0.35,20
120,170,STABLE,False,876457.7943,0.0,0.35,20
121,1,STABLE,False,0.0,,0.0,100
121,2,STABLE,False,0.0,,0.0,100
121,3,STABLE,False,0.0,,0.0,100
121,4,STABLE,False,0.0,,0.0,100
121,5,STABLE,False,0.0,,0.0,100
121,6,STABLE,False,0.0,,0.0,100
121,7,STABLE,False,0.0,,0.0,100
121,8,STABLE,False,0.0,,0.0,100
121,9,STABLE,False,0.0,,0.0,100
121,10,STABLE,False,0.0,,0.0,100
121,11,STABLE,False,0.0,,0.0,100
121,12,STABLE,False,0.0,,0.0,100
121,13,STABLE,False,0.0,,0.0,100
121,14,STABLE,False,0.0,,0.0,100
121,15,STABLE,False,0.0,,0.0,100
121,16,STABLE,False,0.0,,0.0,100
121,17,STABLE,False,0.0,,0.0,100
121,18,STABLE,False,0.0,,0.0,100
121,19,STABLE,False,0.0,,0.0,100
121,20,STABLE,False,0.0,,0.0,100
121,21,STABLE,False,0.0,,0.0,100
121,22,STABLE,False,0.0,,0.0,100
121,23,STABLE,False,0.0,,0.0,100
121,24,STABLE,False,7.125,,0.99,40
121,25,STABLE,False,50.6754,0.0,0.99,40
121,26,WATCH,False,58.4029,0.0,0.99,40
121,27,WATCH,False,29.8518,,0.99,40
121,28,WATCH,False,36.0389,0.0,0.99,40
121,29,WATCH,False,28.1751,,0.99,40
121,30,WATCH,False,27.4742,,0.99,40
121,31,WATCH,False,32.8234,0.0,0.99,40
121,32,WATCH,False,804850.7519,0.0,0.35,20
121,33,WATCH,False,768091.7745,,0.35,20
121,34,WATCH,False,750792.0872,,0.35,20
121,35,WATCH,False,695105.4085,,0.35,20
121,36,WATCH,False,673532.828,,0.35,20
121,37,WATCH,False,701478.0923,0.0,0.35,20
121,38,WATCH,False,736556.8194,0.0,0.35,20
121,39,WATCH,False,804263.7874,0.0,0.35,20
121,40,WATCH,False,841296.2003,0.0,0.35,20
