t,file_name,drift,drift_smooth,state,state_num,drift_diff
658,2004.02.17.00.02.39,17.1072,14.579732000000002,WATCH,1,0.18659600000000154
659,2004.02.17.00.12.39,16.7424,14.769864,WATCH,1,0.1901319999999984
660,2004.02.17.00.22.39,16.6256,14.941844000000001,WATCH,1,0.17198000000000135
661,2004.02.17.00.32.39,16.5059,15.109688,WATCH,1,0.16784399999999877
662,2004.02.17.00.42.39,17.2571,15.283168,WATCH,1,0.17347999999999963
663,2004.02.17.00.52.39,17.3616,15.454504,WATCH,1,0.17133600000000015
664,2004.02.17.01.02.39,17.4304,15.651511999999999,WATCH,1,0.19700799999999852
665,2004.02.17.01.12.39,17.1818,15.831736,WATCH,1,0.18022400000000083
666,2004.02.17.01.22.39,17.3208,15.994148000000001,WATCH,1,0.16241200000000156
667,2004.02.17.01.32.39,17.6173,16.144956,WATCH,1,0.1508079999999996
668,2004.02.17.01.42.39,17.4637,16.29378,WATCH,1,0.14882400000000118
669,2004.02.17.01.52.39,17.2554,16.439391999999998,WATCH,1,0.1456119999999963
670,2004.02.17.02.02.39,17.4752,16.604564,WATCH,1,0.16517200000000187
671,2004.02.17.02.12.39,17.7877,16.794247999999996,WATCH,1,0.1896839999999962
672,2004.02.17.02.22.39,17.0821,16.955716,WATCH,1,0.16146800000000283
673,2004.02.17.02.32.39,16.0311,17.021904,WATCH,1,0.06618800000000036
674,2004.02.17.02.42.39,15.3221,16.9875,WATCH,1,-0.03440399999999855
675,2004.02.17.02.52.39,16.1831,16.984872,WATCH,1,-0.002628000000001407
676,2004.02.17.03.02.39,16.0176,16.964268,WATCH,1,-0.020603999999998734
677,2004.02.17.03.12.39,16.2663,16.92604,WATCH,1,-0.03822800000000015
678,2004.02.17.03.22.39,16.4323,16.90524,WATCH,1,-0.020800000000001262
679,2004.02.17.03.32.39,16.7282,16.886844,WATCH,1,-0.01839599999999919
680,2004.02.17.03.42.39,16.3872,16.846600000000002,WATCH,1,-0.040243999999997726
681,2004.02.17.03.52.39,16.1454,16.833092,WATCH,1,-0.01350800000000163
682,2004.02.17.04.02.39,16.7649,16.819696,WATCH,1,-0.013396000000000186
683,2004.02.17.04.12.39,16.8794,16.810584,WATCH,1,-0.009112000000001785
684,2004.02.17.04.22.39,16.8186,16.813632,WATCH,1,0.0030479999999997176
685,2004.02.17.04.32.39,16.9388,16.82616,WATCH,1,0.012528000000003203
686,2004.02.17.04.42.39,17.8136,16.878468,WATCH,1,0.05230800000000002
687,2004.02.17.04.52.39,17.8221,16.901068,WATCH,1,0.022599999999997067
688,2004.02.17.05.02.39,17.6414,16.91226,WATCH,1,0.011192000000001201
689,2004.02.17.05.12.39,17.0553,16.897256000000002,WATCH,1,-0.015003999999997575
690,2004.02.17.05.22.39,17.0262,16.891032,WATCH,1,-0.006224000000003116
691,2004.02.17.05.32.39,16.9541,16.876364000000002,WATCH,1,-0.014667999999996795
692,2004.02.17.05.42.39,17.4985,16.871612,WATCH,1,-0.00475200000000342
693,2004.02.17.05.52.39,17.5694,16.87584,WATCH,1,0.004228000000001231
694,2004.02.17.06.02.39,17.9755,16.904644,WATCH,1,0.02880400000000094
695,2004.02.17.06.12.39,17.8679,16.920352,WATCH,1,0.015708000000000055
696,2004.02.17.06.22.39,17.731,16.918084,WATCH,1,-0.002268000000000825
697,2004.02.17.06.32.39,17.6659,16.941436,WATCH,1,0.02335199999999915
698,2004.02.17.06.42.39,18.4795,17.039372,WATCH,1,0.09793600000000069
699,2004.02.17.06.52.39,18.1242,17.151456,WATCH,1,0.1120839999999994
700,2004.02.17.07.02.39,18.5327,17.245440000000002,WATCH,1,0.09398400000000251
701,2004.02.17.07.12.39,19.6325,17.390036,WATCH,1,0.1445959999999964
702,2004.02.17.07.22.39,22.2986,17.631328,WATCH,1,0.2412920000000014
703,2004.02.17.07.32.39,35.9913,18.413688,WATCH,1,0.7823600000000006
704,2004.02.17.07.42.39,44.0866,19.508024,WATCH,1,1.0943359999999984
705,2004.02.17.07.52.39,49.188,20.820056,WATCH,1,1.312032000000002
706,2004.02.17.08.02.39,50.9734,22.213175999999997,WATCH,1,1.3931199999999961
707,2004.02.17.08.12.39,51.418,23.5993,WATCH,1,1.3861240000000024
708,2004.02.17.08.22.39,52.9071,25.040408,WATCH,1,1.4411079999999998
709,2004.02.17.08.32.39,51.9978,26.447575999999998,WATCH,1,1.4071679999999986
710,2004.02.17.08.42.39,50.8565,27.804284,WATCH,1,1.3567080000000011
711,2004.02.17.08.52.39,52.1522,29.177827999999998,WATCH,1,1.373543999999999
712,2004.02.17.09.02.39,51.7908,30.536575999999997,WATCH,1,1.3587479999999985
713,2004.02.17.09.12.39,51.7703,31.901731999999996,WATCH,1,1.365155999999999
714,2004.02.17.09.22.39,51.3257,33.272548,WATCH,1,1.370816000000005
715,2004.02.17.09.32.39,51.5277,34.652608,WATCH,1,1.3800600000000003
716,2004.02.17.09.42.39,51.7795,36.045624000000004,WATCH,1,1.393016000000003
717,2004.02.17.09.52.39,50.3492,37.359652000000004,WATCH,1,1.3140280000000004
718,2004.02.17.10.02.39,50.0802,38.660084000000005,WATCH,1,1.3004320000000007
719,2004.02.17.10.12.39,49.6121,39.925548,WATCH,1,1.2654639999999944
720,2004.02.17.10.22.39,50.212,41.219312,WATCH,1,1.293764000000003
721,2004.02.17.10.32.39,49.44,42.487672,WATCH,1,1.2683600000000013
722,2004.02.17.10.42.39,49.6247,43.766023999999994,WATCH,1,1.278351999999991
723,2004.02.17.10.52.39,49.3386,45.000388,WATCH,1,1.2343640000000065
724,2004.02.17.11.02.39,48.8844,46.230796,WATCH,1,1.230407999999997
725,2004.02.17.11.12.39,48.3481,47.423412,WATCH,1,1.192616000000001
726,2004.02.17.11.22.39,49.2913,48.609764,WATCH,1,1.1863519999999994
727,2004.02.17.11.32.39,49.8426,49.711524,WATCH,1,1.1017599999999987
728,2004.02.17.11.42.39,49.5941,50.255635999999996,WATCH,1,0.5441119999999984
729,2004.02.17.11.52.39,49.5258,50.473204,WATCH,1,0.2175680000000071
730,2004.02.17.12.02.39,49.8159,50.49832000000001,ALERT,2,0.025116000000004135
731,2004.02.17.12.12.39,49.9941,50.459148,ALERT,2,-0.039172000000007756
732,2004.02.17.12.22.39,47.4136,50.298972000000006,ALERT,2,-0.16017599999999277
733,2004.02.17.12.32.39,47.6047,50.08687599999999,ALERT,2,-0.21209600000001672
734,2004.02.17.12.42.39,46.0673,49.849656,ALERT,2,-0.23721999999998644
735,2004.02.17.12.52.39,45.3912,49.631043999999996,ALERT,2,-0.21861200000000736
736,2004.02.17.13.02.39,44.4267,49.322024,ALERT,2,-0.30901999999999674
737,2004.02.17.13.12.39,44.2978,49.02230399999999,ALERT,2,-0.29972000000000776
738,2004.02.17.13.22.39,44.1272,48.71658,ALERT,2,-0.3057239999999908
739,2004.02.17.13.32.39,41.3668,48.318224,ALERT,2,-0.3983559999999997
740,2004.02.17.13.42.39,39.4353,47.834528,ALERT,2,-0.4836960000000019
741,2004.02.17.13.52.39,39.5296,47.344532,ALERT,2,-0.4899959999999979
742,2004.02.17.14.02.39,39.1047,46.89475200000001,ALERT,2,-0.44977999999998985
743,2004.02.17.14.12.39,38.5212,46.432392,ALERT,2,-0.462360000000011
744,2004.02.17.14.22.39,36.7631,45.918431999999996,ALERT,2,-0.5139600000000044
745,2004.02.17.14.32.39,35.9324,45.347248,ALERT,2,-0.5711839999999953
746,2004.02.17.14.42.39,35.3604,44.784064,ALERT,2,-0.5631839999999997
747,2004.02.17.14.52.39,35.8704,44.233892000000004,ALERT,2,-0.5501719999999963
748,2004.02.17.15.02.39,34.7698,43.65114,ALERT,2,-0.5827520000000064
749,2004.02.17.15.12.39,34.9386,43.09330800000001,ALERT,2,-0.5578319999999906
750,2004.02.17.15.22.39,33.2947,42.491172,ALERT,2,-0.6021360000000087
751,2004.02.17.15.32.39,34.3953,41.895331999999996,ALERT,2,-0.5958400000000026
752,2004.02.17.15.42.39,34.5118,41.2821,ALERT,2,-0.6132319999999964
753,2004.02.17.15.52.39,33.4123,40.634828,ALERT,2,-0.647272000000001
754,2004.02.17.16.02.39,33.1959,39.981632,ALERT,2,-0.6531960000000012
755,2004.02.17.16.12.39,32.6518,39.295068,ALERT,2,-0.6865639999999971
756,2004.02.17.16.22.39,31.1634,38.54184,ALERT,2,-0.753228
757,2004.02.17.16.32.39,29.8608,37.839728,ALERT,2,-0.7021119999999996
758,2004.02.17.16.42.39,28.4581,37.073864,ALERT,2,-0.7658640000000005
759,2004.02.17.16.52.39,27.578,36.334292,ALERT,2,-0.7395720000000026
760,2004.02.17.17.02.39,26.5288,35.579796,ALERT,2,-0.7544959999999961
761,2004.02.17.17.12.39,25.8267,34.835796,ALERT,2,-0.7439999999999998
762,2004.02.17.17.22.39,24.6417,34.049552,ALERT,2,-0.7862440000000035
763,2004.02.17.17.32.39,22.3915,33.180124,ALERT,2,-0.8694279999999992
764,2004.02.17.17.42.39,22.1511,32.411496,ALERT,2,-0.7686279999999996
765,2004.02.17.17.52.39,20.7954,31.6659,ALERT,2,-0.745595999999999
766,2004.02.17.18.02.39,20.1928,30.892428,ALERT,2,-0.7734720000000017
767,2004.02.17.18.12.39,19.1984,30.096176,ALERT,2,-0.7962519999999991
768,2004.02.17.18.22.39,18.9539,29.313484,ALERT,2,-0.7826920000000008
769,2004.02.17.18.32.39,18.2768,28.574032,ALERT,2,-0.739452
770,2004.02.17.18.42.39,17.4905,27.836355999999995,ALERT,2,-0.737676000000004
771,2004.02.17.18.52.39,17.6036,27.126084000000002,ALERT,2,-0.7102719999999927
772,2004.02.17.19.02.39,16.7913,26.36292,ALERT,2,-0.7631640000000033
773,2004.02.17.19.12.39,16.5795,25.635308,ALERT,2,-0.7276120000000006
774,2004.02.17.19.22.39,16.4278,24.894876,ALERT,2,-0.7404319999999984
775,2004.02.17.19.32.39,15.9523,24.20118,ALERT,2,-0.6936959999999992
776,2004.02.17.19.42.39,14.681,23.412608,ALERT,2,-0.788572000000002
777,2004.02.17.19.52.39,15.2038,22.640288,ALERT,2,-0.772319999999997
778,2004.02.17.20.02.39,14.5678,21.886508,ALERT,2,-0.7537800000000026
779,2004.02.17.20.12.39,14.4339,21.136028,ALERT,2,-0.7504799999999996
780,2004.02.17.20.22.39,13.8894,20.385532,ALERT,2,-0.7504959999999983
781,2004.02.17.20.32.39,13.9704,19.697812000000003,ALERT,2,-0.6877199999999988
782,2004.02.17.20.42.39,12.9766,19.022444,ALERT,2,-0.6753680000000024
783,2004.02.17.20.52.39,13.4442,18.421888,ALERT,2,-0.600556000000001
784,2004.02.17.21.02.39,13.2152,17.847376,ALERT,2,-0.5745119999999986
785,2004.02.17.21.12.39,12.843,17.299944,ALERT,2,-0.5474320000000006
786,2004.02.17.21.22.39,12.138,16.752396,ALERT,2,-0.547547999999999
787,2004.02.17.21.32.39,12.6005,16.270747999999998,ALERT,2,-0.4816480000000034
788,2004.02.17.21.42.39,12.3069,15.867364,ALERT,2,-0.4033839999999973
789,2004.02.17.21.52.39,13.0022,15.501408,ALERT,2,-0.3659560000000006
790,2004.02.17.22.02.39,12.7083,15.177924,ALERT,2,-0.3234839999999988
791,2004.02.17.22.12.39,11.8746,14.845195999999998,ALERT,2,-0.332728000000003
792,2004.02.17.22.22.39,12.4143,14.573832,ALERT,2,-0.2713639999999984
793,2004.02.17.22.32.39,13.0543,14.337848000000001,ALERT,2,-0.23598399999999842
794,2004.02.17.22.42.39,13.4929,14.146491999999999,ALERT,2,-0.19135600000000252
795,2004.02.17.22.52.39,13.9008,14.002904,ALERT,2,-0.14358799999999938
796,2004.02.17.23.02.39,14.1908,13.866392000000001,ALERT,2,-0.13651199999999797
797,2004.02.17.23.12.39,14.0353,13.756152,ALERT,2,-0.110240000000001
798,2004.02.17.23.22.39,14.397,13.668852,ALERT,2,-0.08730000000000082
799,2004.02.17.23.32.39,14.165,13.57834,ALERT,2,-0.0905119999999986
800,2004.02.17.23.42.39,14.2393,13.50982,ALERT,2,-0.06852000000000125
801,2004.02.17.23.52.39,14.4497,13.500567999999998,ALERT,2,-0.009252000000001814
802,2004.02.18.00.02.39,14.4417,13.470084,ALERT,2,-0.030483999999997735
803,2004.02.18.00.12.39,14.6188,13.472123999999999,ALERT,2,0.0020399999999991536
804,2004.02.18.00.22.39,15.0438,13.49652,ALERT,2,0.024396000000001195
805,2004.02.18.00.32.39,15.7657,13.571571999999998,ALERT,2,0.07505199999999768
806,2004.02.18.00.42.39,15.9392,13.650324000000001,ALERT,2,0.07875200000000326
807,2004.02.18.00.52.39,16.2669,13.781935999999998,ALERT,2,0.13161199999999695
808,2004.02.18.01.02.39,16.5798,13.90736,ALERT,2,0.12542400000000242
809,2004.02.18.01.12.39,16.558,14.041072000000002,ALERT,2,0.13371200000000094
810,2004.02.18.01.22.39,16.4902,14.18696,ALERT,2,0.14588799999999758
811,2004.02.18.01.32.39,16.943,14.379159999999999,ALERT,2,0.1921999999999997
812,2004.02.18.01.42.39,17.4328,14.572452,ALERT,2,0.19329200000000135
813,2004.02.18.01.52.39,16.6587,14.746523999999999,ALERT,2,0.1740719999999989
814,2004.02.18.02.02.39,16.7096,14.89482,ALERT,2,0.1482960000000002
815,2004.02.18.02.12.39,16.6916,15.054152000000002,ALERT,2,0.1593320000000027
816,2004.02.18.02.22.39,17.0849,15.262564000000003,ALERT,2,0.20841200000000093
817,2004.02.18.02.32.39,16.9229,15.442908,ALERT,2,0.18034399999999629
818,2004.02.18.02.42.39,17.0797,15.603924,ALERT,2,0.16101600000000005
819,2004.02.18.02.52.39,17.6699,15.771004,ALERT,2,0.16708000000000034
820,2004.02.18.03.02.39,17.7674,15.925668,ALERT,2,0.15466400000000036
821,2004.02.18.03.12.39,18.5778,16.101148000000002,ALERT,2,0.17548000000000208
822,2004.02.18.03.22.39,18.369,16.274496,ALERT,2,0.17334799999999717
823,2004.02.18.03.32.39,18.2215,16.427476,ALERT,2,0.15297999999999945
824,2004.02.18.03.42.39,25.314,16.873435999999998,ALERT,2,0.44595999999999947
825,2004.02.18.03.52.39,28.7396,17.453448,ALERT,2,0.5800120000000035
826,2004.02.18.04.02.39,29.8352,18.068868,ALERT,2,0.6154199999999967
827,2004.02.18.04.12.39,31.6898,18.758792,ALERT,2,0.6899240000000013
828,2004.02.18.04.22.39,32.5597,19.476428000000002,ALERT,2,0.7176360000000024
829,2004.02.18.04.32.39,33.1671,20.20136,ALERT,2,0.724931999999999
830,2004.02.18.04.42.39,34.7435,20.960472,ALERT,2,0.7591119999999982
831,2004.02.18.04.52.39,34.4475,21.700803999999998,ALERT,2,0.7403319999999987
832,2004.02.18.05.02.39,36.4051,22.506332,ALERT,2,0.8055280000000025
833,2004.02.18.05.12.39,36.805,23.315340000000003,ALERT,2,0.8090080000000022
834,2004.02.18.05.22.39,38.1221,24.177904,ALERT,2,0.862563999999999
835,2004.02.18.05.32.39,39.0731,25.08122,ALERT,2,0.9033159999999967
836,2004.02.18.05.42.39,41.1013,26.047552,ALERT,2,0.9663320000000013
837,2004.02.18.05.52.39,41.7775,27.021339999999995,ALERT,2,0.9737879999999954
838,2004.02.18.06.02.39,42.578,28.058112,ALERT,2,1.0367720000000062
839,2004.02.18.06.12.39,44.0694,29.152504,ALERT,2,1.0943919999999991
840,2004.02.18.06.22.39,45.1476,30.290744,ALERT,2,1.1382399999999997
841,2004.02.18.06.32.39,44.7441,31.397112000000003,ALERT,2,1.1063680000000033
842,2004.02.18.06.42.39,45.4858,32.539628,ALERT,2,1.142515999999997
843,2004.02.18.06.52.39,45.9663,33.695092,ALERT,2,1.155464000000002
844,2004.02.18.07.02.39,46.5295,34.849476,ALERT,2,1.1543840000000003
845,2004.02.18.07.12.39,47.1328,36.024091999999996,ALERT,2,1.1746159999999932
846,2004.02.18.07.22.39,47.7483,37.190912000000004,ALERT,2,1.1668200000000084
847,2004.02.18.07.32.39,48.0421,38.377836,ALERT,2,1.1869239999999976
848,2004.02.18.07.42.39,47.4156,39.5456,ALERT,2,1.1677639999999982
849,2004.02.18.07.52.39,48.5984,40.476976,ALERT,2,0.9313760000000002
850,2004.02.18.08.02.39,50.1415,41.333051999999995,ALERT,2,0.8560759999999945
851,2004.02.18.08.12.39,50.8584,42.17398,ALERT,2,0.8409280000000052
852,2004.02.18.08.22.39,50.9916,42.946052,ALERT,2,0.7720720000000014
853,2004.02.18.08.32.39,49.6352,43.629071999999994,ALERT,2,0.683019999999992
854,2004.02.18.08.42.39,47.9345,44.219768,ALERT,2,0.5906960000000083
855,2004.02.18.08.52.39,46.4467,44.687896,ALERT,2,0.4681280000000001
856,2004.02.18.09.02.39,46.3028,45.162107999999996,ALERT,2,0.4742119999999943
857,2004.02.18.09.12.39,46.5329,45.567220000000006,ALERT,2,0.4051120000000097
858,2004.02.18.09.22.39,48.3961,46.030864,ALERT,2,0.46364399999999506
859,2004.02.18.09.32.39,46.6937,46.373728,ALERT,2,0.3428639999999987
860,2004.02.18.09.42.39,45.5319,46.63208,ALERT,2,0.25835200000000214
861,2004.02.18.09.52.39,45.5453,46.80984,ALERT,2,0.17775999999999925
862,2004.02.18.10.02.39,44.6413,46.924392,ALERT,2,0.11455199999999621
863,2004.02.18.10.12.39,45.3708,47.036103999999995,ALERT,2,0.11171199999999715
864,2004.02.18.10.22.39,45.8842,47.108696,ALERT,2,0.07259200000000732
865,2004.02.18.10.32.39,45.4408,47.120424,ALERT,2,0.011727999999997962
866,2004.02.18.10.42.39,45.0927,47.134367999999995,ALERT,2,0.013943999999995071
867,2004.02.18.10.52.39,42.7768,47.026008000000004,ALERT,2,-0.10835999999999046
868,2004.02.18.11.02.39,41.0843,46.830728,ALERT,2,-0.1952800000000039
869,2004.02.18.11.12.39,39.8639,46.564104,ALERT,2,-0.2666240000000002
870,2004.02.18.11.22.39,38.9507,46.236819999999994,ALERT,2,-0.3272840000000059
871,2004.02.18.11.32.39,38.4889,45.866444,ALERT,2,-0.37037599999999316
872,2004.02.18.11.42.39,38.3861,45.48020399999999,ALERT,2,-0.3862400000000079
873,2004.02.18.11.52.39,42.8561,45.297824,ALERT,2,-0.18237999999999488
874,2004.02.18.12.02.39,45.9157,45.190515999999995,ALERT,2,-0.10730800000000329
875,2004.02.18.12.12.39,44.2848,44.956248,ALERT,2,-0.23426799999999304
876,2004.02.18.12.22.39,43.327,44.654992,ALERT,2,-0.3012560000000022
877,2004.02.18.12.32.39,42.9657,44.333956,ALERT,2,-0.32103599999999943
878,2004.02.18.12.42.39,40.9998,43.98854,ALERT,2,-0.34541600000000017
879,2004.02.18.12.52.39,39.0098,43.631552,ALERT,2,-0.3569880000000012
880,2004.02.18.13.02.39,38.8521,43.327768,ALERT,2,-0.3037840000000003
881,2004.02.18.13.12.39,39.191,43.043296,ALERT,2,-0.28447200000000095
882,2004.02.18.13.22.39,38.444,42.719739999999994,ALERT,2,-0.3235560000000035
883,2004.02.18.13.32.39,37.3149,42.276492,ALERT,2,-0.443247999999997
884,2004.02.18.13.42.39,37.329,41.901904,ALERT,2,-0.3745879999999957
885,2004.02.18.13.52.39,38.2559,41.610864,ALERT,2,-0.2910400000000024
886,2004.02.18.14.02.39,38.4231,41.325976,ALERT,2,-0.28488800000000225
887,2004.02.18.14.12.39,38.7932,41.092052,ALERT,2,-0.2339239999999947
888,2004.02.18.14.22.39,38.0195,40.798,ALERT,2,-0.29405200000000065
889,2004.02.18.14.32.39,38.4686,40.501376,ALERT,2,-0.29662400000000133
890,2004.02.18.14.42.39,40.7621,40.314228,ALERT,2,-0.18714800000000054
891,2004.02.18.14.52.39,40.0619,40.112995999999995,ALERT,2,-0.20123200000000452
892,2004.02.18.15.02.39,36.5616,39.864388,ALERT,2,-0.24860799999999728
893,2004.02.18.15.12.39,31.6234,39.485952000000005,ALERT,2,-0.37843599999999356
894,2004.02.18.15.22.39,28.003,39.011516,ALERT,2,-0.4744360000000043
895,2004.02.18.15.32.39,24.6683,38.44022,ALERT,2,-0.5712960000000038
896,2004.02.18.15.42.39,21.6047,37.764852,ALERT,2,-0.6753679999999989
897,2004.02.18.15.52.39,19.9198,37.026199999999996,ALERT,2,-0.7386520000000019
898,2004.02.18.16.02.39,18.3237,36.044904,ALERT,2,-0.9812959999999933
899,2004.02.18.16.12.39,17.8092,34.920643999999996,ALERT,2,-1.1242600000000067
900,2004.02.18.16.22.39,17.4553,33.847464,ALERT,2,-1.0731799999999936
901,2004.02.18.16.32.39,17.2388,32.803936,ALERT,2,-1.043528000000002
902,2004.02.18.16.42.39,18.1414,31.810964,ALERT,2,-0.9929720000000017
903,2004.02.18.16.52.39,19.7418,30.960644000000002,ALERT,2,-0.8503199999999964
904,2004.02.18.17.02.39,24.2073,30.368544,ALERT,2,-0.5921000000000021
905,2004.02.18.17.12.39,29.1863,29.981911999999998,ALERT,2,-0.3866320000000023
906,2004.02.18.17.22.39,35.2624,29.824768000000002,ALERT,2,-0.1571439999999953
907,2004.02.18.17.32.39,40.4513,29.90506,ALERT,2,0.08029199999999648
908,2004.02.18.17.42.39,45.1765,30.219524,ALERT,2,0.31446400000000096
909,2004.02.18.17.52.39,47.2681,30.617088000000003,ALERT,2,0.3975640000000027
910,2004.02.18.18.02.39,49.3697,31.06164,ALERT,2,0.44455199999999806
911,2004.02.18.18.12.39,47.0066,31.404979999999995,ALERT,2,0.3433399999999942
912,2004.02.18.18.22.39,43.5498,31.595243999999997,ALERT,2,0.19026400000000265
913,2004.02.18.18.32.39,43.1766,31.801527999999998,ALERT,2,0.20628400000000013
914,2004.02.18.18.42.39,44.6673,32.049476,ALERT,2,0.24794800000000095
915,2004.02.18.18.52.39,45.1504,32.225008,ALERT,2,0.17553200000000402
916,2004.02.18.19.02.39,49.7181,32.611256,ALERT,2,0.3862479999999948
917,2004.02.18.19.12.39,46.7854,33.020208000000004,ALERT,2,0.4089520000000064
918,2004.02.18.19.22.39,43.8078,33.507583999999994,ALERT,2,0.4873759999999905
919,2004.02.18.19.32.39,43.5311,34.128708,ALERT,2,0.6211240000000089
920,2004.02.18.19.42.39,41.2169,34.790652,ALERT,2,0.6619439999999983
921,2004.02.18.19.52.39,41.4921,35.586148,ALERT,2,0.795496
922,2004.02.18.20.02.39,39.4155,36.365976,ALERT,2,0.779828000000002
923,2004.02.18.20.12.39,42.2512,37.32307599999999,ALERT,2,0.9570999999999898
924,2004.02.18.20.22.39,42.3779,38.305824,ALERT,2,0.982748000000008
925,2004.02.18.20.32.39,39.9779,39.206728,ALERT,2,0.900903999999997
926,2004.02.18.20.42.39,37.2752,40.008184,ALERT,2,0.8014560000000017
927,2004.02.18.20.52.39,32.6834,40.589864000000006,ALERT,2,0.5816800000000057
928,2004.02.18.21.02.39,28.8564,40.954448,ALERT,2,0.3645839999999936
929,2004.02.18.21.12.39,28.9932,41.145883999999995,ALERT,2,0.19143599999999594
930,2004.02.18.21.22.39,32.2871,41.269916,ALERT,2,0.1240320000000068
931,2004.02.18.21.32.39,34.0494,41.221396,ALERT,2,-0.04852000000000345
932,2004.02.18.21.42.39,38.2779,41.13446,ALERT,2,-0.08693600000000146
933,2004.02.18.21.52.39,43.1621,41.053884,ALERT,2,-0.08057600000000065
934,2004.02.18.22.02.39,47.7051,41.071363999999996,ALERT,2,0.017479999999999052
935,2004.02.18.22.12.39,56.6906,41.364200000000004,ALERT,2,0.2928360000000083
936,2004.02.18.22.22.39,72.545,42.38573600000001,ALERT,2,1.0215360000000047
937,2004.02.18.22.32.39,61.996,43.123584,ALERT,2,0.7378479999999925
938,2004.02.18.22.42.39,55.3089,43.608876,ALERT,2,0.48529200000000117
939,2004.02.18.22.52.39,50.7435,43.851924,ALERT,2,0.2430479999999946
940,2004.02.18.23.02.39,41.1034,43.690044,ALERT,2,-0.16187999999999647
941,2004.02.18.23.12.39,34.9308,43.098552,ALERT,2,-0.5914920000000023
942,2004.02.18.23.22.39,33.661,42.573576,ALERT,2,-0.5249759999999952
943,2004.02.18.23.32.39,30.644,42.047024,ALERT,2,-0.5265520000000024
944,2004.02.18.23.42.39,38.6593,41.852152,ALERT,2,-0.1948720000000037
945,2004.02.18.23.52.39,40.4244,41.820451999999996,ALERT,2,-0.03170000000000073
946,2004.02.19.00.02.39,48.7945,42.112548000000004,ALERT,2,0.2920960000000079
947,2004.02.19.00.12.39,42.8116,42.248392,ALERT,2,0.13584399999999874
948,2004.02.19.00.22.39,34.4533,41.936476,ALERT,2,-0.31191600000000363
949,2004.02.19.00.32.39,30.3683,41.456092,ALERT,2,-0.4803840000000008
950,2004.02.19.00.42.39,29.7109,41.045412,ALERT,2,-0.41067999999999927
951,2004.02.19.00.52.39,33.8248,40.907396,ALERT,2,-0.13801600000000036
952,2004.02.19.01.02.39,43.6504,41.346076000000004,ALERT,2,0.43868000000000507
953,2004.02.19.01.12.39,55.1902,42.39942800000001,ALERT,2,1.0533520000000038
954,2004.02.19.01.22.39,52.6257,43.344727999999996,ALERT,2,0.9452999999999889
955,2004.02.19.01.32.39,61.559,44.515603999999996,ALERT,2,1.1708759999999998
956,2004.02.19.01.42.39,58.8994,45.509603999999996,ALERT,2,0.9939999999999998
957,2004.02.19.01.52.39,63.6995,46.526468,ALERT,2,1.0168640000000053
958,2004.02.19.02.02.39,63.1226,47.324888,ALERT,2,0.7984200000000001
959,2004.02.19.02.12.39,76.1647,48.463272,ALERT,2,1.138384000000002
960,2004.02.19.02.22.39,66.9892,48.875216,ALERT,2,0.4119439999999983
961,2004.02.19.02.32.39,62.0249,48.45441199999999,ALERT,2,-0.42080400000001106
962,2004.02.19.02.42.39,66.759,48.644932,ALERT,2,0.19052000000000646
963,2004.02.19.02.52.39,58.6351,48.77798,ALERT,2,0.13304800000000228
964,2004.02.19.03.02.39,61.3517,49.202308,ALERT,2,0.4243280000000027
965,2004.02.19.03.12.39,68.2017,50.28624,ALERT,2,1.0839319999999972
966,2004.02.19.03.22.39,80.8073,52.1213,ALERT,2,1.8350599999999986
967,2004.02.19.03.32.39,84.9608,54.17329199999999,ALERT,2,2.0519919999999914
968,2004.02.19.03.42.39,102.4224,57.044427999999996,ALERT,2,2.871136000000007
969,2004.02.19.03.52.39,107.0535,59.780196000000004,ALERT,2,2.7357680000000073
970,2004.02.19.04.02.39,111.7873,62.634712,ALERT,2,2.8545159999999967
971,2004.02.19.04.12.39,115.3584,65.297268,ALERT,2,2.662556000000002
972,2004.02.19.04.22.39,137.5728,69.087716,ALERT,2,3.790447999999998
973,2004.02.19.04.32.39,151.1747,73.75657199999999,ALERT,2,4.668855999999991
974,2004.02.19.04.42.39,152.3007,78.633868,ALERT,2,4.877296000000015
975,2004.02.19.04.52.39,163.6327,83.99074,ALERT,2,5.356871999999996
976,2004.02.19.05.02.39,232.3468,91.93162000000001,ALERT,2,7.940880000000007
977,2004.02.19.05.12.39,229.2501,99.35560800000002,ALERT,2,7.4239880000000085
978,2004.02.19.05.22.39,204.5341,105.329364,ALERT,2,5.97375599999998
979,2004.02.19.05.32.39,176.5969,110.288212,ALERT,2,4.958848000000003
980,2004.02.19.05.42.39,250.7265,117.854912,ALERT,2,7.566699999999997
981,2004.02.19.05.52.39,217.1628,124.185448,ALERT,2,6.330535999999995
982,2004.02.19.06.02.39,202.7404,129.747084,ALERT,2,5.561636000000007
983,2004.02.19.06.12.39,101.1003,131.26619200000002,ALERT,2,1.519108000000017
984,2004.02.19.06.22.39,50.6345,130.24498400000002,ALERT,2,-1.0212080000000014
